game,number_of_game_type,game_type:,round,seed,agent,agent_type,observation,action,reward,termination,truncation,self_vel,self_pos,distances_to_agents,angles_to_agents,distances_to_landmarks,angles_to_landmarks,other_agent_velocities
2,1,Pursuers: 2 vs Evaders: 1,20,3370,agent_0,evader,"[0.0, 0.0, -0.5838688015937805, 0.9170107245445251, -0.030087269842624664, -0.28285229206085205, 0.44312605261802673, -0.008531507104635239]","[0.0, -2.968049491426961, 0.0, 0.0, 0.0]",-0.17010712947738704,False,False,"[0.0, 0.0]","[-0.5838688015937805, 0.9170107245445251]","[0.284448, 0.4432082]","[-1.6767689, -0.019250633]",[],[],[]
2,1,Pursuers: 2 vs Evaders: 1,21,3370,adversary_0,active,"[0.14316582679748535, 0.9896987080574036, -0.6001884937286377, 0.7332061529159546, 0.43977075815200806, 0.27331843972206116, 0.016319647431373596, 0.18380455672740936, 0.0, 0.0]","[0.0, 0.0, 0.13266045972704887, 0.0, 1.0]",,,,"[0.14316582679748535, 0.9896987080574036]","[-0.6001884937286377, 0.7332061529159546]","[0.517785, 0.18452764]","[0.5560799, 1.4822406]",[],[],"[0.0, 0.0]"
2,1,Pursuers: 2 vs Evaders: 1,21,3370,adversary_1,non-active,"[-0.18910901248455048, 0.9819561243057251, -0.16041770577430725, 1.0065245628356934, -0.43977075815200806, -0.27331843972206116, -0.42345109581947327, -0.0895138680934906, 0.0, 0.0]","[0.0, 0.19277781825880982, 0.0, 0.0, 1.0]",,,,"[-0.18910901248455048, 0.9819561243057251]","[-0.16041770577430725, 1.0065245628356934]","[0.517785, 0.4328089]","[-2.5855126, -2.9332683]",[],[],"[0.0, 0.0]"
2,1,Pursuers: 2 vs Evaders: 1,21,3370,agent_0,evader,"[0.0, 0.0, -0.5838688015937805, 0.9170107245445251, -0.016319647431373596, -0.18380455672740936, 0.42345109581947327, 0.0895138680934906]","[0.0, -2.968049491426961, 0.0, 0.0, 0.0]",-10.170107129477387,False,False,"[0.0, 0.0]","[-0.5838688015937805, 0.9170107245445251]","[0.18452764, 0.4328089]","[-1.6593521, 0.20832427]",[],[],[]
2,1,Pursuers: 2 vs Evaders: 1,22,3370,adversary_0,active,"[0.1398162990808487, 0.9901774525642395, -0.5858718752861023, 0.8321760296821594, 0.4065432846546173, 0.27254417538642883, 0.002003064379096031, 0.08483468741178513, 1.2420204097680913e-29, 1.3988599742830519e-28]","[0.0, 0.0, 0.03540734946727753, 0.0, 1.0]",,,,"[0.1398162990808487, 0.9901774525642395]","[-0.5858718752861023, 0.8321760296821594]","[0.4894464, 0.08485833]","[0.5905787, 1.5471892]",[],[],"[1.2420204097680913e-29, 1.3988599742830519e-28]"
2,1,Pursuers: 2 vs Evaders: 1,22,3370,adversary_1,non-active,"[-0.18916213512420654, 0.9819458723068237, -0.17932862043380737, 1.1047202348709106, -0.4065432846546173, -0.27254417538642883, -0.40454021096229553, -0.1877094805240631, 1.2420204097680913e-29, 1.3988599742830519e-28]","[0.0, 0.29025522793310204, 0.0, 0.0, 1.0]",,,,"[-0.18916213512420654, 0.9819458723068237]","[-0.17932862043380737, 1.1047202348709106]","[0.4894464, 0.44596818]","[-2.5510142, -2.707152]",[],[],"[1.2420204097680913e-29, 1.3988599742830519e-28]"
2,1,Pursuers: 2 vs Evaders: 1,22,3370,agent_0,evader,"[1.2420204097680913e-29, 1.3988599742830519e-28, -0.5838688015937805, 0.9170107245445251, -0.002003064379096031, -0.08483468741178513, 0.40454021096229553, 0.1877094805240631]","[0.0, -2.968049491426961, 0.0, 0.0, 0.0]",-10.170107129477387,False,False,"[1.2420204097680913e-29, 1.3988599742830519e-28]","[-0.5838688015937805, 0.9170107245445251]","[0.08485833, 0.44596818]","[-1.5944034, 0.43444094]",[],[],[]
2,1,Pursuers: 2 vs Evaders: 1,23,3370,adversary_0,active,"[0.10600907355546951, 0.6413282155990601, -0.5718902349472046, 0.9311937689781189, 0.3736454248428345, 0.2717210054397583, -0.011978565715253353, -0.014183061197400093, 0.009475363418459892, 0.40130487084388733]","[0.0, 0.967854917049408, 0.0, 1.0, 0.0]",,,,"[0.10600907355546951, 0.6413282155990601]","[-0.5718902349472046, 0.9311937689781189]","[0.46199915, 0.018564625]","[0.6287592, -2.2721293]",[],[],"[0.009475363418459892, 0.40130487084388733]"
2,1,Pursuers: 2 vs Evaders: 1,23,3370,adversary_1,non-active,"[-0.21569481492042542, 0.9764608144760132, -0.1982448250055313, 1.202914834022522, -0.3736454248428345, -0.2717210054397583, -0.3856239914894104, -0.28590407967567444, 0.009475363418459892, 0.40130487084388733]","[0.0, 1.0, 0.0, 1.0, 0.0]",,,,"[-0.21569481492042542, 0.9764608144760132]","[-0.1982448250055313, 1.202914834022522]","[0.46199915, 0.48004895]","[-2.5128334, -2.5036142]",[],[],"[0.009475363418459892, 0.40130487084388733]"
2,1,Pursuers: 2 vs Evaders: 1,23,3370,agent_0,evader,"[0.009475363418459892, 0.40130487084388733, -0.5838688015937805, 0.9170107245445251, 0.011978565715253353, 0.014183061197400093, 0.3856239914894104, 0.28590407967567444]","[0.0, -2.968049491426961, 0.0, 0.0, 0.0]",-10.571411992383096,False,False,"[0.009475363418459892, 0.40130487084388733]","[-0.5838688015937805, 0.9170107245445251]","[0.018564625, 0.48004895]","[0.86946344, 0.6379785]",[],[],[]
2,1,Pursuers: 2 vs Evaders: 1,24,3370,adversary_0,active,"[0.43178728222846985, 0.9019754528999329, -0.561289370059967, 0.995326578617096, 0.3414750397205353, 0.30523425340652466, -0.021631937474012375, -0.038185399025678635, -0.679652988910675, -0.5121697783470154]","[0.0, 0.7393513172864914, 0.0, 1.0, 0.0]",,,,"[0.43178728222846985, 0.9019754528999329]","[-0.561289370059967, 0.995326578617096]","[0.45801, 0.043886963]","[0.7294179, -2.0862174]",[],[],"[-0.679652988910675, -0.5121697783470154]"
2,1,Pursuers: 2 vs Evaders: 1,24,3370,adversary_1,non-active,"[-0.4617711007595062, 0.4323456287384033, -0.21981430053710938, 1.3005608320236206, -0.3414750397205353, -0.30523425340652466, -0.36310696601867676, -0.3434196710586548, -0.679652988910675, -0.5121697783470154]","[0.0, 0.815176352197593, 0.0, 1.0, 0.0]",,,,"[-0.4617711007595062, 0.4323456287384033]","[-0.21981430053710938, 1.3005608320236206]","[0.45801, 0.4997837]","[-2.4121747, -2.3840523]",[],[],"[-0.679652988910675, -0.5121697783470154]"
2,1,Pursuers: 2 vs Evaders: 1,24,3370,agent_0,evader,"[-0.679652988910675, -0.5121697783470154, -0.5829212665557861, 0.9571412205696106, 0.021631937474012375, 0.038185399025678635, 0.36310696601867676, 0.3434196710586548]","[0.0, -2.968049491426961, 0.0, 0.0, 0.0]",-0.05924223656201155,False,False,"[-0.679652988910675, -0.5121697783470154]","[-0.5829212665557861, 0.9571412205696106]","[0.043886963, 0.4997837]","[1.0553751, 0.7575406]",[],[],[]
2,1,Pursuers: 2 vs Evaders: 1,25,3370,adversary_0,active,"[0.4206811785697937, 0.9072085618972778, -0.5181106328964233, 1.0855242013931274, 0.2521192133426666, 0.2582712769508362, -0.13277596235275269, -0.17959992587566376, -0.8329494595527649, -0.9980957508087158]","[0.0, 0.8917087912559509, 0.0, 1.0, 0.0]",,,,"[0.4206811785697937, 0.9072085618972778]","[-0.5181106328964233, 1.0855242013931274]","[0.3609268, 0.22335082]","[0.7974513, -2.207406]",[],[],"[-0.8329494595527649, -0.9980957508087158]"
2,1,Pursuers: 2 vs Evaders: 1,25,3370,adversary_1,non-active,"[-0.5908812284469604, 0.024259215220808983, -0.2659914195537567, 1.3437954187393188, -0.2521192133426666, -0.2582712769508362, -0.3848951756954193, -0.43787118792533875, -0.8329494595527649, -0.9980957508087158]","[0.0, 0.9145349958867297, 0.0, 1.0, 0.0]",,,,"[-0.5908812284469604, 0.024259215220808983]","[-0.2659914195537567, 1.3437954187393188]","[0.3609268, 0.5829884]","[-2.3441412, -2.2918956]",[],[],"[-0.8329494595527649, -0.9980957508087158]"
2,1,Pursuers: 2 vs Evaders: 1,25,3370,agent_0,evader,"[-0.8329494595527649, -0.9980957508087158, -0.650886595249176, 0.9059242010116577, 0.13277596235275269, 0.17959992587566376, 0.3848951756954193, 0.43787118792533875]","[0.0, -2.968049491426961, 0.0, 0.0, 0.0]",0.0,False,False,"[-0.8329494595527649, -0.9980957508087158]","[-0.650886595249176, 0.9059242010116577]","[0.22335082, 0.5829884]","[0.93418646, 0.8496971]",[],[],[]
2,1,Pursuers: 2 vs Evaders: 1,26,3370,adversary_0,active,"[0.04799824580550194, 0.3804064095020294, -0.4760425090789795, 1.1762449741363525, 0.1509629637002945, 0.1699763536453247, -0.2581390142440796, -0.37013036012649536, -0.6247121095657349, -0.7485718131065369]","[0.0, 0.8580679893493652, 0.0, 1.0, 0.0]",,,,"[0.04799824580550194, 0.3804064095020294]","[-0.4760425090789795, 1.1762449741363525]","[0.22733627, 0.45125628]","[0.844572, -2.1797936]",[],[],"[-0.6247121095657349, -0.7485718131065369]"
2,1,Pursuers: 2 vs Evaders: 1,26,3370,adversary_1,non-active,"[-0.7175214290618896, -0.2818055748939514, -0.3250795304775238, 1.3462213277816772, -0.1509629637002945, -0.1699763536453247, -0.4091019928455353, -0.5401067137718201, -0.6247121095657349, -0.7485718131065369]","[0.0, 0.8702450043952024, 0.0, 1.0, 0.0]",,,,"[-0.7175214290618896, -0.2818055748939514]","[-0.3250795304775238, 1.3462213277816772]","[0.22733627, 0.6775542]","[-2.2970207, -2.2190464]",[],[],"[-0.6247121095657349, -0.7485718131065369]"
2,1,Pursuers: 2 vs Evaders: 1,26,3370,agent_0,evader,"[-0.6247121095657349, -0.7485718131065369, -0.7341815233230591, 0.806114673614502, 0.2581390142440796, 0.37013036012649536, 0.4091019928455353, 0.5401067137718201]","[0.0, -2.968049491426961, 0.0, 0.0, 0.0]",0.0,False,False,"[-0.6247121095657349, -0.7485718131065369]","[-0.7341815233230591, 0.806114673614502]","[0.45125628, 0.6775542]","[0.961799, 0.92254645]",[],[],[]
2,1,Pursuers: 2 vs Evaders: 1,27,3370,adversary_0,active,"[-0.2214217185974121, -0.014695191755890846, -0.47124266624450684, 1.2142856121063232, 0.07441099733114243, 0.10375514626502991, -0.32541006803512573, -0.4830281734466553, -0.46853408217430115, -0.5614288449287415]","[0.0, 0.8380873203277588, 0.0, 1.0, 0.0]",,,,"[-0.2214217185974121, -0.014695191755890846]","[-0.47124266624450684, 1.2142856121063232]","[0.12767978, 0.5824156]","[0.94863355, -2.1636438]",[],[],"[-0.46853408217430115, -0.5614288449287415]"
2,1,Pursuers: 2 vs Evaders: 1,27,3370,adversary_1,non-active,"[-0.7992146015167236, -0.5113542079925537, -0.3968316912651062, 1.3180408477783203, -0.07441099733114243, -0.10375514626502991, -0.39982104301452637, -0.5867833495140076, -0.46853408217430115, -0.5614288449287415]","[0.0, 0.8398044061343641, 0.0, 1.0, 0.0]",,,,"[-0.7992146015167236, -0.5113542079925537]","[-0.3968316912651062, 1.3180408477783203]","[0.12767978, 0.7100504]","[-2.192959, -2.1689143]",[],[],"[-0.46853408217430115, -0.5614288449287415]"
2,1,Pursuers: 2 vs Evaders: 1,27,3370,agent_0,evader,"[-0.46853408217430115, -0.5614288449287415, -0.7966527342796326, 0.731257438659668, 0.32541006803512573, 0.4830281734466553, 0.39982104301452637, 0.5867833495140076]","[0.0, -2.968049491426961, 0.0, 0.0, 0.0]",0.0,False,False,"[-0.46853408217430115, -0.5614288449287415]","[-0.7966527342796326, 0.731257438659668]","[0.5824156, 0.7100504]","[0.97794884, 0.9726783]",[],[],[]
2,1,Pursuers: 2 vs Evaders: 1,28,3370,adversary_0,active,"[-0.5475733280181885, -0.4923999309539795, -0.49338483810424805, 1.2128161191940308, 0.016631709411740303, 0.054089248180389404, -0.35012128949165344, -0.5377015471458435, -0.35140055418014526, -0.4210716485977173]","[0.0, 0.8184936046600342, 0.0, 1.0, 0.0]",,,,"[-0.5475733280181885, -0.4923999309539795]","[-0.49338483810424805, 1.2128161191940308]","[0.05658852, 0.64164466]","[1.272485, -2.1479754]",[],[],"[-0.35140055418014526, -0.4210716485977173]"
2,1,Pursuers: 2 vs Evaders: 1,28,3370,adversary_1,non-active,"[-0.7212713956832886, -0.5021370649337769, -0.4767531454563141, 1.266905426979065, -0.016631709411740303, -0.054089248180389404, -0.3667530119419098, -0.5917907953262329, -0.35140055418014526, -0.4210716485977173]","[0.0, 0.8112173625905029, 0.0, 1.0, 0.0]",,,,"[-0.7212713956832886, -0.5021370649337769]","[-0.4767531454563141, 1.266905426979065]","[0.05658852, 0.69622135]","[-1.8691077, -2.1256]",[],[],"[-0.35140055418014526, -0.4210716485977173]"
2,1,Pursuers: 2 vs Evaders: 1,28,3370,agent_0,evader,"[-0.35140055418014526, -0.4210716485977173, -0.8435061573982239, 0.6751145720481873, 0.35012128949165344, 0.5377015471458435, 0.3667530119419098, 0.5917907953262329]","[0.0, -2.968049491426961, 0.0, 0.0, 0.0]",0.0,False,False,"[-0.35140055418014526, -0.4210716485977173]","[-0.8435061573982239, 0.6751145720481873]","[0.64164466, 0.69622135]","[0.9936171, 1.0159925]",[],[],[]
2,1,Pursuers: 2 vs Evaders: 1,29,3370,adversary_0,active,"[-0.5118547677993774, -0.8590719699859619, -0.5481421947479248, 1.1635761260986328, -0.0007380972383543849, 0.05311553552746773, -0.33050402998924255, -0.5305687189102173, -0.26355043053627014, -0.31580373644828796]","[0.0, 0.7930967509746552, 0.0, 1.0, 0.0]",,,,"[-0.5118547677993774, -0.8590719699859619]","[-0.5481421947479248, 1.1635761260986328]","[0.053120665, 0.6250889]","[1.5846913, -2.1279016]",[],[],"[-0.26355043053627014, -0.31580373644828796]"
2,1,Pursuers: 2 vs Evaders: 1,29,3370,adversary_1,non-active,"[-0.509776771068573, 0.21625615656375885, -0.5488802790641785, 1.2166916131973267, 0.0007380972383543849, -0.05311553552746773, -0.3297659158706665, -0.5836842656135559, -0.26355043053627014, -0.31580373644828796]","[0.0, 0.7793601501965254, 0.0, 1.0, 0.0]",,,,"[-0.509776771068573, 0.21625615656375885]","[-0.5488802790641785, 1.2166916131973267]","[0.053120665, 0.6703976]","[-1.5569013, -2.0850625]",[],[],"[-0.26355043053627014, -0.31580373644828796]"
2,1,Pursuers: 2 vs Evaders: 1,29,3370,agent_0,evader,"[-0.26355043053627014, -0.31580373644828796, -0.878646194934845, 0.6330074071884155, 0.33050402998924255, 0.5305687189102173, 0.3297659158706665, 0.5836842656135559]","[0.0, -2.968049491426961, 0.0, 0.0, 0.0]",-0.05001246672290516,False,False,"[-0.26355043053627014, -0.31580373644828796]","[-0.878646194934845, 0.6330074071884155]","[0.6250889, 0.6703976]","[1.0136913, 1.0565302]",[],[],[]
2,1,Pursuers: 2 vs Evaders: 1,30,3370,adversary_0,active,"[-0.30305707454681396, -0.952972412109375, -0.5993276834487915, 1.0776689052581787, -0.0005302956560626626, 0.16064834594726562, -0.3056735694408417, -0.4762418866157532, -0.197662815451622, -0.23685280978679657]","[0.0, 0.810232400894165, 0.0, 1.0, 0.0]",,,,"[-0.30305707454681396, -0.952972412109375]","[-0.5993276834487915, 1.0776689052581787]","[0.16064923, 0.56589985]","[1.5740973, -2.1414175]",[],[],"[-0.197662815451622, -0.23685280978679657]"
2,1,Pursuers: 2 vs Evaders: 1,30,3370,adversary_1,non-active,"[-0.6039418578147888, 0.7970283627510071, -0.5998579859733582, 1.2383172512054443, 0.0005302956560626626, -0.16064834594726562, -0.3051432967185974, -0.6368902325630188, -0.197662815451622, -0.23685280978679657]","[0.0, 0.7690645024198304, 0.0, 1.0, 0.0]",,,,"[-0.6039418578147888, 0.7970283627510071]","[-0.5998579859733582, 1.2383172512054443]","[0.16064923, 0.7062164]","[-1.5674953, -2.0175962]",[],[],"[-0.197662815451622, -0.23685280978679657]"
2,1,Pursuers: 2 vs Evaders: 1,30,3370,agent_0,evader,"[-0.197662815451622, -0.23685280978679657, -0.9050012230873108, 0.6014270186424255, 0.3056735694408417, 0.4762418866157532, 0.3051432967185974, 0.6368902325630188]","[0.0, -2.968049491426961, 0.0, 0.0, 0.0]",,,,"[-0.197662815451622, -0.23685280978679657]","[-0.9050012230873108, 0.6014270186424255]","[0.56589985, 0.7062164]","[1.0001752, 1.1239964]",[],[],[]
3,1,Pursuers: 3 vs Evaders: 1,1,8977,adversary_0,active,"[0.0, 0.0, 0.03995312750339508, 0.9256977438926697, 0.28061509132385254, -0.7870525121688843, -0.2600242495536804, -1.6142313480377197, 0.025188365951180458, -0.9061442017555237, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",,,,"[0.0, 0.0]","[0.03995312750339508, 0.9256977438926697]","[0.83558154, 1.6350399, 0.9064942]","[-1.2283078, -1.7305068, -1.5430062]",[],[],"[0.0, 0.0]"
3,1,Pursuers: 3 vs Evaders: 1,1,8977,adversary_1,non-active,"[0.0, 0.0, 0.3205682337284088, 0.1386452466249466, -0.28061509132385254, 0.7870525121688843, -0.540639340877533, -0.8271788358688354, -0.2554267346858978, -0.1190917119383812, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.07909326740216807, 0.0]",,,,"[0.0, 0.0]","[0.3205682337284088, 0.1386452466249466]","[0.83558154, 0.98818815, 0.28182557]","[1.9132848, -2.1496942, -2.7053108]",[],[],"[0.0, 0.0]"
3,1,Pursuers: 3 vs Evaders: 1,1,8977,adversary_2,non-active,"[0.0, 0.0, -0.22007112205028534, -0.68853360414505, 0.2600242495536804, 1.6142313480377197, 0.540639340877533, 0.8271788358688354, 0.28521260619163513, 0.7080870866775513, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.13405659288711536, 0.0]",,,,"[0.0, 0.0]","[-0.22007112205028534, -0.68853360414505]","[1.6350399, 0.98818815, 0.76336986]","[1.4110858, 0.99189854, 1.1878844]",[],[],"[0.0, 0.0]"
3,1,Pursuers: 3 vs Evaders: 1,1,8977,agent_0,evader,"[0.0, 0.0, 0.06514149159193039, 0.019553527235984802, -0.025188365951180458, 0.9061442017555237, 0.2554267346858978, 0.1190917119383812, -0.28521260619163513, -0.7080870866775513]","[0.0, -2.7070388328783563, 0.0, 0.0, 0.0]",0.0,False,False,"[0.0, 0.0]","[0.06514149159193039, 0.019553527235984802]","[0.9064942, 0.28182557, 0.76336986]","[1.5985864, 0.4362817, -1.9537083]",[],[],[]
3,1,Pursuers: 3 vs Evaders: 1,2,8977,adversary_0,active,"[0.30000001192092896, 0.0, 0.03995312750339508, 0.9256977438926697, 0.28061509132385254, -0.7870525121688843, -0.2600242495536804, -1.6142313480377197, 0.025188365951180458, -0.9061442017555237, -0.0, -0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",,,,"[0.30000001192092896, 0.0]","[0.03995312750339508, 0.9256977438926697]","[0.83558154, 1.6350399, 0.9064942]","[-1.2283078, -1.7305068, -1.5430062]",[],[],"[-0.0, -0.0]"
3,1,Pursuers: 3 vs Evaders: 1,2,8977,adversary_1,non-active,"[-0.30000001192092896, -0.023727979511022568, 0.3205682337284088, 0.1386452466249466, -0.28061509132385254, 0.7870525121688843, -0.540639340877533, -0.8271788358688354, -0.2554267346858978, -0.1190917119383812, -0.0, -0.0]","[0.0, 0.24479386798525826, 0.0, 0.0, 1.0]",,,,"[-0.30000001192092896, -0.023727979511022568]","[0.3205682337284088, 0.1386452466249466]","[0.83558154, 0.98818815, 0.28182557]","[1.9132848, -2.1496942, -2.7053108]",[],[],"[-0.0, -0.0]"
3,1,Pursuers: 3 vs Evaders: 1,2,8977,adversary_2,non-active,"[-0.30000001192092896, -0.04021697863936424, -0.22007112205028534, -0.68853360414505, 0.2600242495536804, 1.6142313480377197, 0.540639340877533, 0.8271788358688354, 0.28521260619163513, 0.7080870866775513, -0.0, -0.0]","[0.0, 0.0, 0.3828028916051561, 1.0, 0.0]",,,,"[-0.30000001192092896, -0.04021697863936424]","[-0.22007112205028534, -0.68853360414505]","[1.6350399, 0.98818815, 0.76336986]","[1.4110858, 0.99189854, 1.1878844]",[],[],"[-0.0, -0.0]"
3,1,Pursuers: 3 vs Evaders: 1,2,8977,agent_0,evader,"[-0.0, -0.0, 0.06514149159193039, 0.019553527235984802, -0.025188365951180458, 0.9061442017555237, 0.2554267346858978, 0.1190917119383812, -0.28521260619163513, -0.7080870866775513]","[0.0, -2.7070388328783563, 0.0, 0.0, 0.0]",0.0,False,False,"[-0.0, -0.0]","[0.06514149159193039, 0.019553527235984802]","[0.9064942, 0.28182557, 0.76336986]","[1.5985864, 0.4362817, -1.9537083]",[],[],[]
3,1,Pursuers: 3 vs Evaders: 1,3,8977,adversary_0,active,"[0.5249999761581421, 0.0, 0.06995312869548798, 0.9256977438926697, 0.22061510384082794, -0.7894253134727478, -0.3200242519378662, -1.6182529926300049, -0.0048116338439285755, -0.9061442017555237, -0.0, -0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",,,,"[0.5249999761581421, 0.0]","[0.06995312869548798, 0.9256977438926697]","[0.8196727, 1.6495934, 0.90615696]","[-1.2982857, -1.7660363, -1.5761063]",[],[],"[-0.0, -0.0]"
3,1,Pursuers: 3 vs Evaders: 1,3,8977,adversary_1,non-active,"[-0.298438161611557, 0.2822040021419525, 0.2905682325363159, 0.13627244532108307, -0.22061510384082794, 0.7894253134727478, -0.540639340877533, -0.8288277387619019, -0.22542673349380493, -0.11671891808509827, -0.0, -0.0]","[0.0, 0.16999017317313952, 0.0, 0.0, 1.0]",,,,"[-0.298438161611557, 0.2822040021419525]","[0.2905682325363159, 0.13627244532108307]","[0.8196727, 0.9895687, 0.25385138]","[1.8433069, -2.1487825, -2.6638312]",[],[],"[-0.0, -0.0]"
3,1,Pursuers: 3 vs Evaders: 1,3,8977,adversary_2,non-active,"[-0.11015912890434265, -0.33016273379325867, -0.25007110834121704, -0.69255530834198, 0.3200242519378662, 1.6182529926300049, 0.540639340877533, 0.8288277387619019, 0.315212607383728, 0.7121087908744812, -0.0, -0.0]","[0.0, 0.0, 0.3452407527656888, 1.0, 0.0]",,,,"[-0.11015912890434265, -0.33016273379325867]","[-0.25007110834121704, -0.69255530834198]","[1.6495934, 0.9895687, 0.77875406]","[1.3755563, 0.9928102, 1.1540742]",[],[],"[-0.0, -0.0]"
3,1,Pursuers: 3 vs Evaders: 1,3,8977,agent_0,evader,"[-0.0, -0.0, 0.06514149159193039, 0.019553527235984802, 0.0048116338439285755, 0.9061442017555237, 0.22542673349380493, 0.11671891808509827, -0.315212607383728, -0.7121087908744812]","[0.0, -2.7070388328783563, 0.0, 0.0, 0.0]",0.0,False,False,"[-0.0, -0.0]","[0.06514149159193039, 0.019553527235984802]","[0.90615696, 0.25385138, 0.77875406]","[1.5654863, 0.47776136, -1.9875184]",[],[],[]
3,1,Pursuers: 3 vs Evaders: 1,4,8977,adversary_0,active,"[0.6937500238418579, 0.0, 0.12245312333106995, 0.9256977438926697, 0.1382712870836258, -0.7612048983573914, -0.38354015350341797, -1.6512693166732788, -0.057311635464429855, -0.9061442017555237, -0.0, -0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",,,,"[0.6937500238418579, 0.0]","[0.12245312333106995, 0.9256977438926697]","[0.7736613, 1.6952267, 0.9079548]","[-1.3911077, -1.7990195, -1.63396]",[],[],"[-0.0, -0.0]"
3,1,Pursuers: 3 vs Evaders: 1,4,8977,adversary_1,non-active,"[-0.27482566237449646, 0.5116530060768127, 0.26072442531585693, 0.16449284553527832, -0.1382712870836258, 0.7612048983573914, -0.5218114256858826, -0.8900644183158875, -0.19558292627334595, -0.14493931829929352, -0.0, -0.0]","[0.0, 0.05614930964702783, 0.0, 0.0, 1.0]",,,,"[-0.27482566237449646, 0.5116530060768127]","[0.26072442531585693, 0.16449284553527832]","[0.7736613, 1.031747, 0.24343394]","[1.7504851, -2.1010535, -2.5038357]",[],[],"[-0.0, -0.0]"
3,1,Pursuers: 3 vs Evaders: 1,4,8977,adversary_2,non-active,"[0.020952876657247543, -0.54762202501297, -0.261087030172348, -0.7255715727806091, 0.38354015350341797, 1.6512693166732788, 0.5218114256858826, 0.8900644183158875, 0.326228529214859, 0.7451251149177551, -0.0, -0.0]","[0.0, 0.0, 0.2368048190594716, 1.0, 0.0]",,,,"[0.020952876657247543, -0.54762202501297]","[-0.261087030172348, -0.7255715727806091]","[1.6952267, 1.031747, 0.8134104]","[1.3425732, 1.0405391, 1.1581198]",[],[],"[-0.0, -0.0]"
3,1,Pursuers: 3 vs Evaders: 1,4,8977,agent_0,evader,"[-0.0, -0.0, 0.06514149159193039, 0.019553527235984802, 0.057311635464429855, 0.9061442017555237, 0.19558292627334595, 0.14493931829929352, -0.326228529214859, -0.7451251149177551]","[0.0, -2.7070388328783563, 0.0, 0.0, 0.0]",0.0,False,False,"[-0.0, -0.0]","[0.06514149159193039, 0.019553527235984802]","[0.9079548, 0.24343394, 0.8134104]","[1.5076326, 0.637757, -1.983473]",[],[],[]
3,1,Pursuers: 3 vs Evaders: 1,5,8977,adversary_0,active,"[0.8203125, 0.0, 0.19182813167572021, 0.9256977438926697, 0.041413720697164536, -0.7100396156311035, -0.45081987977027893, -1.7060315608978271, -0.12668663263320923, -0.9061442017555237, -0.0, -0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",,,,"[0.8203125, 0.0]","[0.19182813167572021, 0.9256977438926697]","[0.7112463, 1.7645912, 0.9149573]","[-1.5125364, -1.8291417, -1.7097044]",[],[],"[-0.0, -0.0]"
3,1,Pursuers: 3 vs Evaders: 1,5,8977,adversary_1,non-active,"[-0.22296404838562012, 0.6837397813796997, 0.23324184119701385, 0.21565814316272736, -0.041413720697164536, 0.7100396156311035, -0.49223360419273376, -0.9959918856620789, -0.16810035705566406, -0.19610461592674255, -0.0, -0.0]","[0.0, 0.0, 0.09129742104444942, 0.0, 1.0]",,,,"[-0.22296404838562012, 0.6837397813796997]","[0.23324184119701385, 0.21565814316272736]","[0.7112463, 1.1109878, 0.258292]","[1.6290562, -2.029805, -2.279454]",[],[],"[-0.0, -0.0]"
3,1,Pursuers: 3 vs Evaders: 1,5,8977,adversary_2,non-active,"[0.08675610274076462, -0.7107165455818176, -0.2589917480945587, -0.7803337574005127, 0.45081987977027893, 1.7060315608978271, 0.49223360419273376, 0.9959918856620789, 0.3241332471370697, 0.7998872995376587, -0.0, -0.0]","[0.0, 0.0, 0.0599213070000046, 1.0, 0.0]",,,,"[0.08675610274076462, -0.7107165455818176]","[-0.2589917480945587, -0.7803337574005127]","[1.7645912, 1.1109878, 0.8630655]","[1.312451, 1.1117878, 1.185795]",[],[],"[-0.0, -0.0]"
3,1,Pursuers: 3 vs Evaders: 1,5,8977,agent_0,evader,"[-0.0, -0.0, 0.06514149159193039, 0.019553527235984802, 0.12668663263320923, 0.9061442017555237, 0.16810035705566406, 0.19610461592674255, -0.3241332471370697, -0.7998872995376587]","[0.0, -2.7070388328783563, 0.0, 0.0, 0.0]",0.0,False,False,"[-0.0, -0.0]","[0.06514149159193039, 0.019553527235984802]","[0.9149573, 0.258292, 0.8630655]","[1.4318882, 0.8621386, -1.9557977]",[],[],[]
3,1,Pursuers: 3 vs Evaders: 1,6,8977,adversary_0,active,"[0.915234386920929, 0.0, 0.2738593816757202, 0.9256977438926697, -0.0629139319062233, -0.6416656374931335, -0.5241755247116089, -1.7771031856536865, -0.20871788263320923, -0.9061442017555237, -0.0, -0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",,,,"[0.915234386920929, 0.0]","[0.2738593816757202, 0.9256977438926697]","[0.64474255, 1.8527968, 0.9298712]","[-1.6685318, -1.8576235, -1.7971841]",[],[],"[-0.0, -0.0]"
