game,number_of_game_type,game_type,round,agent,seed,observation,action,reward,termination,truncation,self_vel,self_pos,distances_to_agents,angles_to_agents,distances_to_landmarks,angles_to_landmarks,other_agent_velocities,value_function,interception_point
1,1,Pursuers: 2 vs Evaders: 2,4,adversary_0,201,"[0.007639023009687662, 0.0, 0.982375979423523, 0.0732666552066803, -1.0056933164596558, 0.11068212985992432, -0.614229142665863, -0.0338582918047905, -1.6796002388000488, 0.012324323877692223, 0.0, -0.0, -0.0, -0.0]","[0.0, -1.0, 0.011006185005503684, 0.0, 0.0]",,,,"[0.007639023009687662, 0.0]","[0.982375979423523, 0.0732666552066803]","[1.0117656, 0.6151616, 1.6796455]","[3.0319781, -3.0865252, 3.1342552]",[],[],"[0.0, -0.0, -0.0, -0.0]","{(0.9814674854278564, 0.0732666552066803, 0.0): 0.0, (-0.023317303508520126, 0.18394878506660461, 0.0): 0.0, (0.3681468665599823, 0.0394083634018898, 0.0): 0.0, (-0.6972242593765259, 0.08559098094701767, 0.0): 0.0}",
1,1,Pursuers: 2 vs Evaders: 2,4,adversary_1,201,"[-0.0, 0.0, -0.023317303508520126, 0.18394878506660461, 1.0056933164596558, -0.11068212985992432, 0.39146414399147034, -0.1445404291152954, -0.6739069223403931, -0.09835780411958694, 0.0, -0.0, -0.0, -0.0]","[0.0, -1.0, -0.2166322350134416, 0.0, 0.0]",,,,"[-0.0, 0.0]","[-0.023317303508520126, 0.18394878506660461]","[1.0117656, 0.4172962, 0.68104684]","[-0.10961441, -0.35370275, -2.9966643]",[],[],"[0.0, -0.0, -0.0, -0.0]","{(0.9814674854278564, 0.0732666552066803, 0.0): 0.0, (-0.023317303508520126, 0.18394878506660461, 0.0): 0.0, (0.3681468665599823, 0.0394083634018898, 0.0): 0.0, (-0.6972242593765259, 0.08559098094701767, 0.0): 0.0}",
1,1,Pursuers: 2 vs Evaders: 2,4,agent_0,201,"[0.0, -0.0, 0.3681468665599823, 0.0394083634018898, 0.614229142665863, 0.0338582918047905, -0.39146414399147034, 0.1445404291152954, -1.0653711557388306, 0.04618261754512787, -0.0, -0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,,,"[0.0, -0.0]","[0.3681468665599823, 0.0394083634018898]","[0.6151616, 0.4172962, 1.0663717]","[0.055067502, 2.78789, 3.098271]",[],[],"[-0.0, -0.0]","{(0.9814674854278564, 0.0732666552066803, 0.0): 0.0, (-0.023317303508520126, 0.18394878506660461, 0.0): 0.0, (0.3681468665599823, 0.0394083634018898, 0.0): 0.0, (-0.6972242593765259, 0.08559098094701767, 0.0): 0.0}",
1,1,Pursuers: 2 vs Evaders: 2,4,agent_1,201,"[-0.0, -0.0, -0.6972242593765259, 0.08559098094701767, 1.6796002388000488, -0.012324323877692223, 0.6739069223403931, 0.09835780411958694, 1.0653711557388306, -0.04618261754512787, 0.0, -0.0]","[0.0, -1.0, -0.1718528496849927, 0.0, 0.0]",0.0,False,False,"[-0.0, -0.0]","[-0.6972242593765259, 0.08559098094701767]","[1.6796455, 0.68104684, 1.0663717]","[-0.0073375227, 0.14492832, -0.043321732]",[],[],"[0.0, -0.0]","{(0.9814674854278564, 0.0732666552066803, 0.0): 0.0, (-0.023317303508520126, 0.18394878506660461, 0.0): 0.0, (0.3681468665599823, 0.0394083634018898, 0.0): 0.0, (-0.6972242593765259, 0.08559098094701767, 0.0): 0.0}",[nan nan]
1,1,Pursuers: 2 vs Evaders: 2,5,adversary_0,201,"[0.009031122550368309, 0.0, 0.9831398725509644, 0.0732666552066803, -1.0064572095870972, 0.11068212985992432, -0.6149930357933044, -0.0338582918047905, -1.6803641319274902, 0.012324323877692223, 0.0, -0.0, -0.0, -0.0]","[0.0, -1.0, 0.011001181865656708, 0.0, 0.0]",,,,"[0.009031122550368309, 0.0]","[0.9831398725509644, 0.0732666552066803]","[1.012525, 0.61592436, 1.6804093]","[3.0320609, -3.0865934, 3.1342585]",[],[],"[0.0, -0.0, -0.0, -0.0]","{(0.9814674854278564, 0.0732666552066803, 0.0): 0.0, (-0.023317303508520126, 0.18394878506660461, 0.0): 0.0, (0.3681468665599823, 0.0394083634018898, 0.0): 0.0, (-0.6972242593765259, 0.08559098094701767, 0.0): 0.0}",
1,1,Pursuers: 2 vs Evaders: 2,5,adversary_1,201,"[-0.0, 0.0, -0.023317303508520126, 0.18394878506660461, 1.0064572095870972, -0.11068212985992432, 0.39146414399147034, -0.1445404291152954, -0.6739069223403931, -0.09835780411958694, 0.0, -0.0, -0.0, -0.0]","[0.0, -1.0, -0.2166322350134416, 0.0, 0.0]",,,,"[-0.0, 0.0]","[-0.023317303508520126, 0.18394878506660461]","[1.012525, 0.4172962, 0.68104684]","[-0.10953188, -0.35370275, -2.9966643]",[],[],"[0.0, -0.0, -0.0, -0.0]","{(0.9814674854278564, 0.0732666552066803, 0.0): 0.0, (-0.023317303508520126, 0.18394878506660461, 0.0): 0.0, (0.3681468665599823, 0.0394083634018898, 0.0): 0.0, (-0.6972242593765259, 0.08559098094701767, 0.0): 0.0}",
1,1,Pursuers: 2 vs Evaders: 2,5,agent_0,201,"[0.0, -0.0, 0.3681468665599823, 0.0394083634018898, 0.6149930357933044, 0.0338582918047905, -0.39146414399147034, 0.1445404291152954, -1.0653711557388306, 0.04618261754512787, -0.0, -0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,,,"[0.0, -0.0]","[0.3681468665599823, 0.0394083634018898]","[0.61592436, 0.4172962, 1.0663717]","[0.05499924, 2.78789, 3.098271]",[],[],"[-0.0, -0.0]","{(0.9814674854278564, 0.0732666552066803, 0.0): 0.0, (-0.023317303508520126, 0.18394878506660461, 0.0): 0.0, (0.3681468665599823, 0.0394083634018898, 0.0): 0.0, (-0.6972242593765259, 0.08559098094701767, 0.0): 0.0}",
1,1,Pursuers: 2 vs Evaders: 2,5,agent_1,201,"[-0.0, -0.0, -0.6972242593765259, 0.08559098094701767, 1.6803641319274902, -0.012324323877692223, 0.6739069223403931, 0.09835780411958694, 1.0653711557388306, -0.04618261754512787, 0.0, -0.0]","[0.0, -1.0, -0.17185700921756783, 0.0, 0.0]",0.0,False,False,"[-0.0, -0.0]","[-0.6972242593765259, 0.08559098094701767]","[1.6804093, 0.68104684, 1.0663717]","[-0.007334187, 0.14492832, -0.043321732]",[],[],"[0.0, -0.0]","{(0.9814674854278564, 0.0732666552066803, 0.0): 0.0, (-0.023317303508520126, 0.18394878506660461, 0.0): 0.0, (0.3681468665599823, 0.0394083634018898, 0.0): 0.0, (-0.6972242593765259, 0.08559098094701767, 0.0): 0.0}",[nan nan]
1,1,Pursuers: 2 vs Evaders: 2,6,adversary_0,201,"[0.01007369626313448, 0.0, 0.9840430021286011, 0.0732666552066803, -1.0073603391647339, 0.11068212985992432, -0.6158961653709412, -0.0338582918047905, -1.681267261505127, 0.012324323877692223, 0.0, -0.0, -0.0, -0.0]","[0.0, -1.0, 0.010995272657188476, 0.0, 0.0]",,,,"[0.01007369626313448, 0.0]","[0.9840430021286011, 0.0732666552066803]","[1.0134226, 0.6168261, 1.6813124]","[3.0321581, -3.086674, 3.1342623]",[],[],"[0.0, -0.0, -0.0, -0.0]","{(0.9814674854278564, 0.0732666552066803, 0.0): 0.0, (-0.023317303508520126, 0.18394878506660461, 0.0): 0.0, (0.3681468665599823, 0.0394083634018898, 0.0): 0.0, (-0.6972242593765259, 0.08559098094701767, 0.0): 0.0}",
1,1,Pursuers: 2 vs Evaders: 2,6,adversary_1,201,"[-0.0, 0.0, -0.023317303508520126, 0.18394878506660461, 1.0073603391647339, -0.11068212985992432, 0.39146414399147034, -0.1445404291152954, -0.6739069223403931, -0.09835780411958694, 0.0, -0.0, -0.0, -0.0]","[0.0, -1.0, -0.2166322350134416, 0.0, 0.0]",,,,"[-0.0, 0.0]","[-0.023317303508520126, 0.18394878506660461]","[1.0134226, 0.4172962, 0.68104684]","[-0.10943446, -0.35370275, -2.9966643]",[],[],"[0.0, -0.0, -0.0, -0.0]","{(0.9814674854278564, 0.0732666552066803, 0.0): 0.0, (-0.023317303508520126, 0.18394878506660461, 0.0): 0.0, (0.3681468665599823, 0.0394083634018898, 0.0): 0.0, (-0.6972242593765259, 0.08559098094701767, 0.0): 0.0}",
1,1,Pursuers: 2 vs Evaders: 2,6,agent_0,201,"[0.0, -0.0, 0.3681468665599823, 0.0394083634018898, 0.6158961653709412, 0.0338582918047905, -0.39146414399147034, 0.1445404291152954, -1.0653711557388306, 0.04618261754512787, -0.0, -0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,,,"[0.0, -0.0]","[0.3681468665599823, 0.0394083634018898]","[0.6168261, 0.4172962, 1.0663717]","[0.05491875, 2.78789, 3.098271]",[],[],"[-0.0, -0.0]","{(0.9814674854278564, 0.0732666552066803, 0.0): 0.0, (-0.023317303508520126, 0.18394878506660461, 0.0): 0.0, (0.3681468665599823, 0.0394083634018898, 0.0): 0.0, (-0.6972242593765259, 0.08559098094701767, 0.0): 0.0}",
1,1,Pursuers: 2 vs Evaders: 2,6,agent_1,201,"[-0.0, -0.0, -0.6972242593765259, 0.08559098094701767, 1.681267261505127, -0.012324323877692223, 0.6739069223403931, 0.09835780411958694, 1.0653711557388306, -0.04618261754512787, 0.0, -0.0]","[0.0, -1.0, -0.17186192204074077, 0.0, 0.0]",0.0,False,False,"[-0.0, -0.0]","[-0.6972242593765259, 0.08559098094701767]","[1.6813124, 0.68104684, 1.0663717]","[-0.007330247, 0.14492832, -0.043321732]",[],[],"[0.0, -0.0]","{(0.9814674854278564, 0.0732666552066803, 0.0): 0.0, (-0.023317303508520126, 0.18394878506660461, 0.0): 0.0, (0.3681468665599823, 0.0394083634018898, 0.0): 0.0, (-0.6972242593765259, 0.08559098094701767, 0.0): 0.0}",[nan nan]
1,1,Pursuers: 2 vs Evaders: 2,7,adversary_0,201,"[0.01085385400801897, 0.0, 0.98505038022995, 0.0732666552066803, -1.008367657661438, 0.11068212985992432, -0.61690354347229, -0.0338582918047905, -1.682274580001831, 0.012324323877692223, 0.0, -0.0, -0.0, -0.0]","[0.0, -1.0, 0.010988688831923759, 0.0, 0.0]",,,,"[0.01085385400801897, 0.0]","[0.98505038022995, 0.0732666552066803]","[1.0144238, 0.617832, 1.6823198]","[3.0322666, -3.0867634, 3.1342669]",[],[],"[0.0, -0.0, -0.0, -0.0]","{(0.9814674854278564, 0.0732666552066803, 0.0): 0.0, (-0.023317303508520126, 0.18394878506660461, 0.0): 0.0, (0.3681468665599823, 0.0394083634018898, 0.0): 0.0, (-0.6972242593765259, 0.08559098094701767, 0.0): 0.0}",
1,1,Pursuers: 2 vs Evaders: 2,7,adversary_1,201,"[-0.0, 0.0, -0.023317303508520126, 0.18394878506660461, 1.008367657661438, -0.11068212985992432, 0.39146414399147034, -0.1445404291152954, -0.6739069223403931, -0.09835780411958694, 0.0, -0.0, -0.0, -0.0]","[0.0, -1.0, -0.2166322350134416, 0.0, 0.0]",,,,"[-0.0, 0.0]","[-0.023317303508520126, 0.18394878506660461]","[1.0144238, 0.4172962, 0.68104684]","[-0.10932601, -0.35370275, -2.9966643]",[],[],"[0.0, -0.0, -0.0, -0.0]","{(0.9814674854278564, 0.0732666552066803, 0.0): 0.0, (-0.023317303508520126, 0.18394878506660461, 0.0): 0.0, (0.3681468665599823, 0.0394083634018898, 0.0): 0.0, (-0.6972242593765259, 0.08559098094701767, 0.0): 0.0}",
1,1,Pursuers: 2 vs Evaders: 2,7,agent_0,201,"[0.0, -0.0, 0.3681468665599823, 0.0394083634018898, 0.61690354347229, 0.0338582918047905, -0.39146414399147034, 0.1445404291152954, -1.0653711557388306, 0.04618261754512787, -0.0, -0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,,,"[0.0, -0.0]","[0.3681468665599823, 0.0394083634018898]","[0.617832, 0.4172962, 1.0663717]","[0.054829247, 2.78789, 3.098271]",[],[],"[-0.0, -0.0]","{(0.9814674854278564, 0.0732666552066803, 0.0): 0.0, (-0.023317303508520126, 0.18394878506660461, 0.0): 0.0, (0.3681468665599823, 0.0394083634018898, 0.0): 0.0, (-0.6972242593765259, 0.08559098094701767, 0.0): 0.0}",
1,1,Pursuers: 2 vs Evaders: 2,7,agent_1,201,"[-0.0, -0.0, -0.6972242593765259, 0.08559098094701767, 1.682274580001831, -0.012324323877692223, 0.6739069223403931, 0.09835780411958694, 1.0653711557388306, -0.04618261754512787, 0.0, -0.0]","[0.0, -1.0, -0.17186739572877802, 0.0, 0.0]",0.0,False,False,"[-0.0, -0.0]","[-0.6972242593765259, 0.08559098094701767]","[1.6823198, 0.68104684, 1.0663717]","[-0.0073258583, 0.14492832, -0.043321732]",[],[],"[0.0, -0.0]","{(0.9814674854278564, 0.0732666552066803, 0.0): 0.0, (-0.023317303508520126, 0.18394878506660461, 0.0): 0.0, (0.3681468665599823, 0.0394083634018898, 0.0): 0.0, (-0.6972242593765259, 0.08559098094701767, 0.0): 0.0}",[nan nan]
1,1,Pursuers: 2 vs Evaders: 2,8,adversary_0,201,"[0.01143699698150158, 0.0, 0.9861357808113098, 0.0732666552066803, -1.0094530582427979, 0.11068212985992432, -0.6179888844490051, -0.0338582918047905, -1.683359980583191, 0.012324323877692223, 0.0, -0.0, -0.0, -0.0]","[0.0, -1.0, 0.010981603900901974, 0.0, 0.0]",,,,"[0.01143699698150158, 0.0]","[0.9861357808113098, 0.0732666552066803]","[1.0155028, 0.6189157, 1.6834052]","[3.0323832, -3.0868595, 3.1342716]",[],[],"[0.0, -0.0, -0.0, -0.0]","{(0.9814674854278564, 0.0732666552066803, 0.0): 0.0, (-0.023317303508520126, 0.18394878506660461, 0.0): 0.0, (0.3681468665599823, 0.0394083634018898, 0.0): 0.0, (-0.6972242593765259, 0.08559098094701767, 0.0): 0.0}",
1,1,Pursuers: 2 vs Evaders: 2,8,adversary_1,201,"[-0.0, 0.0, -0.023317303508520126, 0.18394878506660461, 1.0094530582427979, -0.11068212985992432, 0.39146414399147034, -0.1445404291152954, -0.6739069223403931, -0.09835780411958694, 0.0, -0.0, -0.0, -0.0]","[0.0, -1.0, -0.2166322350134416, 0.0, 0.0]",,,,"[-0.0, 0.0]","[-0.023317303508520126, 0.18394878506660461]","[1.0155028, 0.4172962, 0.68104684]","[-0.109209396, -0.35370275, -2.9966643]",[],[],"[0.0, -0.0, -0.0, -0.0]","{(0.9814674854278564, 0.0732666552066803, 0.0): 0.0, (-0.023317303508520126, 0.18394878506660461, 0.0): 0.0, (0.3681468665599823, 0.0394083634018898, 0.0): 0.0, (-0.6972242593765259, 0.08559098094701767, 0.0): 0.0}",
1,1,Pursuers: 2 vs Evaders: 2,8,agent_0,201,"[0.0, -0.0, 0.3681468665599823, 0.0394083634018898, 0.6179888844490051, 0.0338582918047905, -0.39146414399147034, 0.1445404291152954, -1.0653711557388306, 0.04618261754512787, -0.0, -0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,,,"[0.0, -0.0]","[0.3681468665599823, 0.0394083634018898]","[0.6189157, 0.4172962, 1.0663717]","[0.05473315, 2.78789, 3.098271]",[],[],"[-0.0, -0.0]","{(0.9814674854278564, 0.0732666552066803, 0.0): 0.0, (-0.023317303508520126, 0.18394878506660461, 0.0): 0.0, (0.3681468665599823, 0.0394083634018898, 0.0): 0.0, (-0.6972242593765259, 0.08559098094701767, 0.0): 0.0}",
1,1,Pursuers: 2 vs Evaders: 2,8,agent_1,201,"[-0.0, -0.0, -0.6972242593765259, 0.08559098094701767, 1.683359980583191, -0.012324323877692223, 0.6739069223403931, 0.09835780411958694, 1.0653711557388306, -0.04618261754512787, 0.0, -0.0]","[0.0, -1.0, -0.17187328602708163, 0.0, 0.0]",0.0,False,False,"[-0.0, -0.0]","[-0.6972242593765259, 0.08559098094701767]","[1.6834052, 0.68104684, 1.0663717]","[-0.007321135, 0.14492832, -0.043321732]",[],[],"[0.0, -0.0]","{(0.9814674854278564, 0.0732666552066803, 0.0): 0.0, (-0.023317303508520126, 0.18394878506660461, 0.0): 0.0, (0.3681468665599823, 0.0394083634018898, 0.0): 0.0, (-0.6972242593765259, 0.08559098094701767, 0.0): 0.0}",[nan nan]
1,1,Pursuers: 2 vs Evaders: 2,9,adversary_0,201,"[0.011872229166328907, 0.0, 0.98727947473526, 0.0732666552066803, -1.010596752166748, 0.11068212985992432, -0.6191325783729553, -0.0338582918047905, -1.6845036745071411, 0.012324323877692223, 0.0, -0.0, -0.0, -0.0]","[0.0, -1.0, 0.010974148339410392, 0.0, 0.0]",,,,"[0.011872229166328907, 0.0]","[0.98727947473526, 0.0732666552066803]","[1.0166397, 0.6200577, 1.6845487]","[3.032506, -3.0869603, 3.1342764]",[],[],"[0.0, -0.0, -0.0, -0.0]","{(0.9814674854278564, 0.0732666552066803, 0.0): 0.0, (-0.023317303508520126, 0.18394878506660461, 0.0): 0.0, (0.3681468665599823, 0.0394083634018898, 0.0): 0.0, (-0.6972242593765259, 0.08559098094701767, 0.0): 0.0}",
1,1,Pursuers: 2 vs Evaders: 2,9,adversary_1,201,"[-0.0, 0.0, -0.023317303508520126, 0.18394878506660461, 1.010596752166748, -0.11068212985992432, 0.39146414399147034, -0.1445404291152954, -0.6739069223403931, -0.09835780411958694, 0.0, -0.0, -0.0, -0.0]","[0.0, -1.0, -0.2166322350134416, 0.0, 0.0]",,,,"[-0.0, 0.0]","[-0.023317303508520126, 0.18394878506660461]","[1.0166397, 0.4172962, 0.68104684]","[-0.10908678, -0.35370275, -2.9966643]",[],[],"[0.0, -0.0, -0.0, -0.0]","{(0.9814674854278564, 0.0732666552066803, 0.0): 0.0, (-0.023317303508520126, 0.18394878506660461, 0.0): 0.0, (0.3681468665599823, 0.0394083634018898, 0.0): 0.0, (-0.6972242593765259, 0.08559098094701767, 0.0): 0.0}",
1,1,Pursuers: 2 vs Evaders: 2,9,agent_0,201,"[0.0, -0.0, 0.3681468665599823, 0.0394083634018898, 0.6191325783729553, 0.0338582918047905, -0.39146414399147034, 0.1445404291152954, -1.0653711557388306, 0.04618261754512787, -0.0, -0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,,,"[0.0, -0.0]","[0.3681468665599823, 0.0394083634018898]","[0.6200577, 0.4172962, 1.0663717]","[0.054632246, 2.78789, 3.098271]",[],[],"[-0.0, -0.0]","{(0.9814674854278564, 0.0732666552066803, 0.0): 0.0, (-0.023317303508520126, 0.18394878506660461, 0.0): 0.0, (0.3681468665599823, 0.0394083634018898, 0.0): 0.0, (-0.6972242593765259, 0.08559098094701767, 0.0): 0.0}",
1,1,Pursuers: 2 vs Evaders: 2,9,agent_1,201,"[-0.0, -0.0, -0.6972242593765259, 0.08559098094701767, 1.6845036745071411, -0.012324323877692223, 0.6739069223403931, 0.09835780411958694, 1.0653711557388306, -0.04618261754512787, 0.0, -0.0]","[0.0, -1.0, -0.1718794844603738, 0.0, 0.0]",0.0,False,False,"[-0.0, -0.0]","[-0.6972242593765259, 0.08559098094701767]","[1.6845487, 0.68104684, 1.0663717]","[-0.007316164, 0.14492832, -0.043321732]",[],[],"[0.0, -0.0]","{(0.9814674854278564, 0.0732666552066803, 0.0): 0.0, (-0.023317303508520126, 0.18394878506660461, 0.0): 0.0, (0.3681468665599823, 0.0394083634018898, 0.0): 0.0, (-0.6972242593765259, 0.08559098094701767, 0.0): 0.0}",[nan nan]
1,1,Pursuers: 2 vs Evaders: 2,10,adversary_0,201,"[0.012196416035294533, 0.0, 0.9884666800498962, 0.0732666552066803, -1.0117839574813843, 0.11068212985992432, -0.6203198432922363, -0.0338582918047905, -1.6856908798217773, 0.012324323877692223, 0.0, -0.0, -0.0, -0.0]","[0.0, -1.0, 0.010966419834554259, 0.0, 0.0]",,,,"[0.012196416035294533, 0.0]","[0.9884666800498962, 0.0732666552066803]","[1.0178199, 0.6212432, 1.685736]","[3.0326328, -3.0870647, 3.1342816]",[],[],"[0.0, -0.0, -0.0, -0.0]","{(0.9814674854278564, 0.0732666552066803, 0.0): 0.0, (-0.023317303508520126, 0.18394878506660461, 0.0): 0.0, (0.3681468665599823, 0.0394083634018898, 0.0): 0.0, (-0.6972242593765259, 0.08559098094701767, 0.0): 0.0}",
1,1,Pursuers: 2 vs Evaders: 2,10,adversary_1,201,"[-0.0, 0.0, -0.023317303508520126, 0.18394878506660461, 1.0117839574813843, -0.11068212985992432, 0.39146414399147034, -0.1445404291152954, -0.6739069223403931, -0.09835780411958694, 0.0, -0.0, -0.0, -0.0]","[0.0, -1.0, -0.2166322350134416, 0.0, 0.0]",,,,"[-0.0, 0.0]","[-0.023317303508520126, 0.18394878506660461]","[1.0178199, 0.4172962, 0.68104684]","[-0.108959794, -0.35370275, -2.9966643]",[],[],"[0.0, -0.0, -0.0, -0.0]","{(0.9814674854278564, 0.0732666552066803, 0.0): 0.0, (-0.023317303508520126, 0.18394878506660461, 0.0): 0.0, (0.3681468665599823, 0.0394083634018898, 0.0): 0.0, (-0.6972242593765259, 0.08559098094701767, 0.0): 0.0}",
1,1,Pursuers: 2 vs Evaders: 2,10,agent_0,201,"[0.0, -0.0, 0.3681468665599823, 0.0394083634018898, 0.6203198432922363, 0.0338582918047905, -0.39146414399147034, 0.1445404291152954, -1.0653711557388306, 0.04618261754512787, -0.0, -0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,,,"[0.0, -0.0]","[0.3681468665599823, 0.0394083634018898]","[0.6212432, 0.4172962, 1.0663717]","[0.054527882, 2.78789, 3.098271]",[],[],"[-0.0, -0.0]","{(0.9814674854278564, 0.0732666552066803, 0.0): 0.0, (-0.023317303508520126, 0.18394878506660461, 0.0): 0.0, (0.3681468665599823, 0.0394083634018898, 0.0): 0.0, (-0.6972242593765259, 0.08559098094701767, 0.0): 0.0}",
1,1,Pursuers: 2 vs Evaders: 2,10,agent_1,201,"[-0.0, -0.0, -0.6972242593765259, 0.08559098094701767, 1.6856908798217773, -0.012324323877692223, 0.6739069223403931, 0.09835780411958694, 1.0653711557388306, -0.04618261754512787, 0.0, -0.0]","[0.0, -1.0, -0.17188590981300753, 0.0, 0.0]",0.0,False,False,"[-0.0, -0.0]","[-0.6972242593765259, 0.08559098094701767]","[1.685736, 0.68104684, 1.0663717]","[-0.007311012, 0.14492832, -0.043321732]",[],[],"[0.0, -0.0]","{(0.9814674854278564, 0.0732666552066803, 0.0): 0.0, (-0.023317303508520126, 0.18394878506660461, 0.0): 0.0, (0.3681468665599823, 0.0394083634018898, 0.0): 0.0, (-0.6972242593765259, 0.08559098094701767, 0.0): 0.0}",[nan nan]
1,1,Pursuers: 2 vs Evaders: 2,11,adversary_0,201,"[0.012437238357961178, 0.0, 0.9896863102912903, 0.0732666552066803, -1.0130035877227783, 0.11068212985992432, -0.6215394735336304, -0.0338582918047905, -1.686910629272461, 0.012324323877692223, 0.0, -0.0, -0.0, -0.0]","[0.0, -1.0, 0.010958491576001102, 0.0, 0.0]",,,,"[0.012437238357961178, 0.0]","[0.9896863102912903, 0.0732666552066803]","[1.0190322, 0.622461, 1.6869556]","[3.032763, -3.0871716, 3.1342869]",[],[],"[0.0, -0.0, -0.0, -0.0]","{(0.9814674854278564, 0.0732666552066803, 0.0): 0.0, (-0.023317303508520126, 0.18394878506660461, 0.0): 0.0, (0.3681468665599823, 0.0394083634018898, 0.0): 0.0, (-0.6972242593765259, 0.08559098094701767, 0.0): 0.0}",
1,1,Pursuers: 2 vs Evaders: 2,11,adversary_1,201,"[-0.0, 0.0, -0.023317303508520126, 0.18394878506660461, 1.0130035877227783, -0.11068212985992432, 0.39146414399147034, -0.1445404291152954, -0.6739069223403931, -0.09835780411958694, 0.0, -0.0, -0.0, -0.0]","[0.0, -1.0, -0.2166322350134416, 0.0, 0.0]",,,,"[-0.0, 0.0]","[-0.023317303508520126, 0.18394878506660461]","[1.0190322, 0.4172962, 0.68104684]","[-0.10882964, -0.35370275, -2.9966643]",[],[],"[0.0, -0.0, -0.0, -0.0]","{(0.9814674854278564, 0.0732666552066803, 0.0): 0.0, (-0.023317303508520126, 0.18394878506660461, 0.0): 0.0, (0.3681468665599823, 0.0394083634018898, 0.0): 0.0, (-0.6972242593765259, 0.08559098094701767, 0.0): 0.0}",
1,1,Pursuers: 2 vs Evaders: 2,11,agent_0,201,"[0.0, -0.0, 0.3681468665599823, 0.0394083634018898, 0.6215394735336304, 0.0338582918047905, -0.39146414399147034, 0.1445404291152954, -1.0653711557388306, 0.04618261754512787, -0.0, -0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,,,"[0.0, -0.0]","[0.3681468665599823, 0.0394083634018898]","[0.622461, 0.4172962, 1.0663717]","[0.054421097, 2.78789, 3.098271]",[],[],"[-0.0, -0.0]","{(0.9814674854278564, 0.0732666552066803, 0.0): 0.0, (-0.023317303508520126, 0.18394878506660461, 0.0): 0.0, (0.3681468665599823, 0.0394083634018898, 0.0): 0.0, (-0.6972242593765259, 0.08559098094701767, 0.0): 0.0}",
1,1,Pursuers: 2 vs Evaders: 2,11,agent_1,201,"[-0.0, -0.0, -0.6972242593765259, 0.08559098094701767, 1.686910629272461, -0.012324323877692223, 0.6739069223403931, 0.09835780411958694, 1.0653711557388306, -0.04618261754512787, 0.0, -0.0]","[0.0, -1.0, -0.17189250123616523, 0.0, 0.0]",0.0,False,False,"[-0.0, -0.0]","[-0.6972242593765259, 0.08559098094701767]","[1.6869556, 0.68104684, 1.0663717]","[-0.007305726, 0.14492832, -0.043321732]",[],[],"[0.0, -0.0]","{(0.9814674854278564, 0.0732666552066803, 0.0): 0.0, (-0.023317303508520126, 0.18394878506660461, 0.0): 0.0, (0.3681468665599823, 0.0394083634018898, 0.0): 0.0, (-0.6972242593765259, 0.08559098094701767, 0.0): 0.0}",[nan nan]
1,1,Pursuers: 2 vs Evaders: 2,12,adversary_0,201,"[0.012615475803613663, 0.0, 0.9909300208091736, 0.0732666552066803, -1.0142472982406616, 0.11068212985992432, -0.6227831840515137, -0.0338582918047905, -1.6881543397903442, 0.012324323877692223, 0.0, -0.0, -0.0, -0.0]","[0.0, -1.0, 0.010950418578899864, 0.0, 0.0]",,,,"[0.012615475803613663, 0.0]","[0.9909300208091736, 0.0732666552066803]","[1.0202687, 0.6237029, 1.6881993]","[3.0328953, -3.08728, 3.1342924]",[],[],"[0.0, -0.0, -0.0, -0.0]","{(0.9814674854278564, 0.0732666552066803, 0.0): 0.0, (-0.023317303508520126, 0.18394878506660461, 0.0): 0.0, (0.3681468665599823, 0.0394083634018898, 0.0): 0.0, (-0.6972242593765259, 0.08559098094701767, 0.0): 0.0}",
1,1,Pursuers: 2 vs Evaders: 2,12,adversary_1,201,"[-0.0, 0.0, -0.023317303508520126, 0.18394878506660461, 1.0142472982406616, -0.11068212985992432, 0.39146414399147034, -0.1445404291152954, -0.6739069223403931, -0.09835780411958694, 0.0, -0.0, -0.0, -0.0]","[0.0, -1.0, -0.2166322350134416, 0.0, 0.0]",,,,"[-0.0, 0.0]","[-0.023317303508520126, 0.18394878506660461]","[1.0202687, 0.4172962, 0.68104684]","[-0.108697236, -0.35370275, -2.9966643]",[],[],"[0.0, -0.0, -0.0, -0.0]","{(0.9814674854278564, 0.0732666552066803, 0.0): 0.0, (-0.023317303508520126, 0.18394878506660461, 0.0): 0.0, (0.3681468665599823, 0.0394083634018898, 0.0): 0.0, (-0.6972242593765259, 0.08559098094701767, 0.0): 0.0}",
