game,round,agent,seed,agent_type,observation,action,reward,termination,truncation,self_vel,self_pos,distances_to_agents,angles_to_agents,distances_to_landmarks,angles_to_landmarks,other_agent_velocities
5,2,adversary_0,3508,active,"[-0.30000001192092896, -0.23868167400360107, -0.3971497714519501, 0.9879783987998962, 1.0372698307037354, -1.1025428771972656, 1.0501102209091187, -0.6227262020111084, -0.009814601391553879, -1.0457755327224731, -0.12781080603599548, -1.5159621238708496, -0.5267966389656067, -0.32959774136543274, 0.4075367748737335, -1.5304514169692993, 0.9901383519172668, -1.443912148475647, -0.537836492061615, -1.4239659309387207, -0.37583935260772705, -0.9927288889884949, -0.0, -0.0, 0.0, -0.0, 0.01384308747947216, -0.0, 0.01384308747947216, 0.0, -0.0, 0.0]","[0.0, 1.0, 0.0, 0.7956055998802185, 0.0]",,,,"[-0.30000001192092896, -0.23868167400360107]","[-0.3971497714519501, 0.9879783987998962]","[1.5137799, 1.2208683, 1.0458215, 1.5213405, 0.6214092, 1.5837828, 1.7507873, 1.5221521, 1.0614923]","[-0.8158928, -0.5352642, -1.580181, -1.6549075, -2.582516, -1.31055, -0.96970975, -1.9319348, -1.9327126]",[],[],"[-0.0, -0.0, 0.0, -0.0, 0.01384308747947216, -0.0, 0.01384308747947216, 0.0, -0.0, 0.0]"
5,2,adversary_1,3508,active,"[-0.06154586747288704, -0.30000001192092896, 0.6401200294494629, -0.11456446349620819, -1.0372698307037354, 1.1025428771972656, 0.012840382754802704, 0.47981664538383484, -1.0470844507217407, 0.05676726624369621, -1.1650805473327637, -0.41341927647590637, -1.5640664100646973, 0.7729451060295105, -0.6297330260276794, -0.42790859937667847, -0.047131460160017014, -0.34136927127838135, -1.5751062631607056, -0.32142308354377747, -1.4131091833114624, 0.10981395840644836, -0.0, -0.0, 0.0, -0.0, 0.01384308747947216, -0.0, 0.01384308747947216, 0.0, -0.0, 0.0]","[0.0, 0.20515289157629013, 0.0, 1.0, 0.0]",,,,"[-0.06154586747288704, -0.30000001192092896]","[0.6401200294494629, -0.11456446349620819]","[1.5137799, 0.47998843, 1.0486221, 1.2362558, 1.744634, 0.7613603, 0.34460753, 1.6075672, 1.4173696]","[2.3256998, 1.5440416, 3.0874312, -2.800611, 2.6826043, -2.5447526, -1.7079949, -2.9402921, 3.0640376]",[],[],"[-0.0, -0.0, 0.0, -0.0, 0.01384308747947216, -0.0, 0.01384308747947216, 0.0, -0.0, 0.0]"
5,2,adversary_2,3508,active,"[-0.03277658298611641, -0.30000001192092896, 0.6529604196548462, 0.36525216698646545, -1.0501102209091187, 0.6227262020111084, -0.012840382754802704, -0.47981664538383484, -1.0599247217178345, -0.42304936051368713, -1.177920937538147, -0.8932359218597412, -1.5769068002700806, 0.29312846064567566, -0.6425734162330627, -0.9077252149581909, -0.05997184291481972, -0.8211858868598938, -1.5879466533660889, -0.8012397289276123, -1.4259495735168457, -0.3700026869773865, -0.0, -0.0, 0.0, -0.0, 0.01384308747947216, -0.0, 0.01384308747947216, 0.0, -0.0, 0.0]","[0.0, 0.10925528034567833, 0.0, 1.0, 0.0]",,,,"[-0.03277658298611641, -0.30000001192092896]","[0.6529604196548462, 0.36525216698646545]","[1.2208683, 0.47998843, 1.1412323, 1.478299, 1.60392, 1.1121446, 0.82337284, 1.7786398, 1.4731715]","[2.6063285, -1.597551, -2.761835, -2.4927907, 2.957802, -2.1868007, -1.6436977, -2.674291, -2.8877134]",[],[],"[-0.0, -0.0, 0.0, -0.0, 0.01384308747947216, -0.0, 0.01384308747947216, 0.0, -0.0, 0.0]"
5,2,adversary_3,3508,active,"[-0.30000001192092896, 0.06454260647296906, -0.40696439146995544, -0.05779719725251198, 0.009814601391553879, 1.0457755327224731, 1.0470844507217407, -0.05676726624369621, 1.0599247217178345, 0.42304936051368713, -0.1179962083697319, -0.4701865613460541, -0.5169820189476013, 0.7161778211593628, 0.4173513650894165, -0.48467588424682617, 0.9999529123306274, -0.39813652634620667, -0.5280218720436096, -0.3781903386116028, -0.36602476239204407, 0.05304669216275215, -0.0, -0.0, 0.0, -0.0, 0.01384308747947216, -0.0, 0.01384308747947216, 0.0, -0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.21514201909303665]",,,,"[-0.30000001192092896, 0.06454260647296906]","[-0.40696439146995544, -0.05779719725251198]","[1.0458215, 1.0486221, 1.1412323, 0.48476645, 0.8832786, 0.6396037, 1.0762986, 0.6494883, 0.3698487]","[1.5614116, -0.05416158, 0.37975746, -1.8166746, 2.196045, -0.85989696, -0.37891507, -2.5200503, 2.9976683]",[],[],"[-0.0, -0.0, 0.0, -0.0, 0.01384308747947216, -0.0, 0.01384308747947216, 0.0, -0.0, 0.0]"
5,2,adversary_4,3508,active,"[-0.30000001192092896, 0.09851592034101486, -0.5249605774879456, -0.5279837250709534, 0.12781080603599548, 1.5159621238708496, 1.1650805473327637, 0.41341927647590637, 1.177920937538147, 0.8932359218597412, 0.1179962083697319, 0.4701865613460541, -0.3989858031272888, 1.1863644123077393, 0.535347580909729, -0.014489322900772095, 1.11794912815094, 0.07205001264810562, -0.4100256562232971, 0.0919962003827095, -0.24802854657173157, 0.5232332348823547, -0.0, -0.0, 0.0, -0.0, 0.01384308747947216, -0.0, 0.01384308747947216, 0.0, -0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.3283864036202431]",,,,"[-0.30000001192092896, 0.09851592034101486]","[-0.5249605774879456, -0.5279837250709534]","[1.5213405, 1.2362558, 1.478299, 0.48476645, 1.251659, 0.5355436, 1.1202685, 0.4202194, 0.5790433]","[1.4866852, 0.3409817, 0.6488019, 1.3249179, 1.8952231, -0.027058713, 0.06435937, 2.9208808, 2.0134535]",[],[],"[-0.0, -0.0, 0.0, -0.0, 0.01384308747947216, -0.0, 0.01384308747947216, 0.0, -0.0, 0.0]"
5,2,agent_0,3508,non-active,"[-0.0, -0.0, -0.9239463806152344, 0.6583806276321411, 0.5267966389656067, 0.32959774136543274, 1.5640664100646973, -0.7729451060295105, 1.5769068002700806, -0.29312846064567566, 0.5169820189476013, -0.7161778211593628, 0.3989858031272888, -1.1863644123077393, 0.9343333840370178, -1.200853705406189, 1.5169349908828735, -1.114314317703247, -0.01103984098881483, -1.0943682193756104, 0.15095727145671844, -0.6631311178207397, 0.0, -0.0, 0.01384308747947216, -0.0, 0.01384308747947216, 0.0, -0.0, 0.0]","[0.0, -1.0, -0.0004830204466169693, 0.0, 0.0]",,,,"[-0.0, -0.0]","[-0.9239463806152344, 0.6583806276321411]","[0.6214092, 1.744634, 1.60392, 0.8832786, 1.251659, 1.5215218, 1.8822296, 1.0944239, 0.6800963]","[0.55907667, -0.45898837, -0.18379049, -0.94554764, -1.2463695, -0.9095788, -0.63356084, -1.5808839, -1.3469675]",[],[],"[0.0, -0.0, 0.01384308747947216, -0.0, 0.01384308747947216, 0.0, -0.0, 0.0]"
5,2,agent_1,3508,non-active,"[0.0, -0.0, 0.010386989451944828, -0.5424730777740479, -0.4075367748737335, 1.5304514169692993, 0.6297330260276794, 0.42790859937667847, 0.6425734162330627, 0.9077252149581909, -0.4173513650894165, 0.48467588424682617, -0.535347580909729, 0.014489322900772095, -0.9343333840370178, 1.200853705406189, 0.5826015472412109, 0.08653933554887772, -0.9453732371330261, 0.1064855232834816, -0.7833760976791382, 0.5377225875854492, -0.0, -0.0, 0.01384308747947216, -0.0, 0.01384308747947216, 0.0, -0.0, 0.0]","[0.0, -1.0, -0.124651251592411, 0.0, 0.0]",,,,"[0.0, -0.0]","[0.010386989451944828, -0.5424730777740479]","[1.5837828, 0.7613603, 1.1121446, 0.6396037, 0.5355436, 1.5215218, 0.5889937, 0.9513515, 0.95017034]","[1.8310426, 0.5968401, 0.95479184, 2.2816956, 3.1145341, 2.232014, 0.14746127, 3.0294268, 2.5400412]",[],[],"[-0.0, -0.0, 0.01384308747947216, -0.0, 0.01384308747947216, 0.0, -0.0, 0.0]"
5,2,agent_2,3508,non-active,"[0.01384308747947216, -0.0, 0.5929885506629944, -0.45593371987342834, -0.9901383519172668, 1.443912148475647, 0.047131460160017014, 0.34136927127838135, 0.05997184291481972, 0.8211858868598938, -0.9999529123306274, 0.39813652634620667, -1.11794912815094, -0.07205001264810562, -1.5169349908828735, 1.114314317703247, -0.5826015472412109, -0.08653933554887772, -1.5279748439788818, 0.01994618959724903, -1.3659776449203491, 0.4511832296848297, -0.0, -0.0, 0.0, -0.0, 0.01384308747947216, 0.0, -0.0, 0.0]","[0.0, -1.0, 0.034607719062343854, 0.0, 0.0]",,,,"[0.01384308747947216, -0.0]","[0.5929885506629944, -0.45593371987342834]","[1.7507873, 0.34460753, 0.82337284, 1.0762986, 1.1202685, 1.8822296, 0.5889937, 1.528105, 1.4385623]","[2.1718829, 1.4335977, 1.4978949, 2.7626777, -3.0772333, 2.5080318, -2.9941313, 3.1285393, 2.8225741]",[],[],"[-0.0, -0.0, 0.0, -0.0, 0.01384308747947216, 0.0, -0.0, 0.0]"
5,2,agent_3,3508,non-active,"[0.01384308747947216, 0.0, -0.9349862337112427, -0.43598753213882446, 0.537836492061615, 1.4239659309387207, 1.5751062631607056, 0.32142308354377747, 1.5879466533660889, 0.8012397289276123, 0.5280218720436096, 0.3781903386116028, 0.4100256562232971, -0.0919962003827095, 0.01103984098881483, 1.0943682193756104, 0.9453732371330261, -0.1064855232834816, 1.5279748439788818, -0.01994618959724903, 0.16199710965156555, 0.43123704195022583, -0.0, -0.0, 0.0, -0.0, 0.01384308747947216, -0.0, -0.0, 0.0]","[0.0, -1.0, 0.034607719062343854, 0.0, 0.0]",,,,"[0.01384308747947216, 0.0]","[-0.9349862337112427, -0.43598753213882446]","[1.5221521, 1.6075672, 1.7786398, 0.6494883, 0.4202194, 1.0944239, 0.9513515, 1.528105, 0.46066087]","[1.2096578, 0.20130055, 0.4673017, 0.6215423, -0.22071178, 1.5607088, -0.11216586, -0.013053262, 1.2114501]",[],[],"[-0.0, -0.0, 0.0, -0.0, 0.01384308747947216, -0.0, -0.0, 0.0]"
5,2,agent_4,3508,non-active,"[-0.0, 0.0, -0.7729891538619995, -0.004750506021082401, 0.37583935260772705, 0.9927288889884949, 1.4131091833114624, -0.10981395840644836, 1.4259495735168457, 0.3700026869773865, 0.36602476239204407, -0.05304669216275215, 0.24802854657173157, -0.5232332348823547, -0.15095727145671844, 0.6631311178207397, 0.7833760976791382, -0.5377225875854492, 1.3659776449203491, -0.4511832296848297, -0.16199710965156555, -0.43123704195022583, -0.0, -0.0, 0.0, -0.0, 0.01384308747947216, -0.0, 0.01384308747947216, 0.0]","[0.0, -1.0, -0.0001930643460635502, 0.0, 0.0]",0.0,False,False,"[-0.0, 0.0]","[-0.7729891538619995, -0.004750506021082401]","[1.0614923, 1.4173696, 1.4731715, 0.3698487, 0.5790433, 0.6800963, 0.95017034, 1.4385623, 0.46066087]","[1.2088801, -0.077555016, 0.25387913, -0.14392444, -1.1281393, 1.7946252, -0.6015515, -0.3190186, -1.9301426]",[],[],"[-0.0, -0.0, 0.0, -0.0, 0.01384308747947216, -0.0, 0.01384308747947216, 0.0]"
5,3,adversary_0,3508,active,"[-0.5249999761581421, -0.4176929295063019, -0.42714977264404297, 0.9641101956367493, 1.0611152648925781, -1.1086746454238892, 1.0768325328826904, -0.6288580298423767, -0.009814601391553879, -1.0154531002044678, -0.12781080603599548, -1.4822423458099365, -0.4967966377735138, -0.30572956800460815, 0.4375367760658264, -1.5065832138061523, 1.0215226411819458, -1.4200439453125, -0.5064521431922913, -1.4000977277755737, -0.34583935141563416, -0.9688606858253479, -0.0, -0.0, 0.0, -0.0, 0.024225402623414993, -0.0, 0.024225402623414993, 0.0, -0.0, 0.0]","[0.0, 1.0, 0.0, 0.786162257194519, 0.0]",,,,"[-0.5249999761581421, -0.4176929295063019]","[-0.42714977264404297, 0.9641101956367493]","[1.5346416, 1.2470087, 1.0155005, 1.4877425, 0.5833331, 1.5688312, 1.7492951, 1.4888812, 1.028735]","[-0.80731356, -0.52856326, -1.5804613, -1.6568116, -2.589925, -1.2881547, -0.947195, -1.9178793, -1.9136534]",[],[],"[-0.0, -0.0, 0.0, -0.0, 0.024225402623414993, -0.0, 0.024225402623414993, 0.0, -0.0, 0.0]"
5,3,adversary_1,3508,active,"[-0.1077052652835846, -0.5249999761581421, 0.6339654326438904, -0.1445644646883011, -1.0611152648925781, 1.1086746454238892, 0.015717310830950737, 0.47981664538383484, -1.070929765701294, 0.09322153031826019, -1.1889259815216064, -0.37356770038604736, -1.5579118728637695, 0.802945077419281, -0.6235784292221069, -0.39790859818458557, -0.03959256410598755, -0.31136927008628845, -1.5675673484802246, -0.29142308235168457, -1.4069545269012451, 0.13981395959854126, -0.0, -0.0, 0.0, -0.0, 0.024225402623414993, -0.0, 0.024225402623414993, 0.0, -0.0, 0.0]","[0.0, 0.1892108917236328, 0.0, 1.0, 0.0]",,,,"[-0.1077052652835846, -0.5249999761581421]","[0.6339654326438904, -0.1445644646883011]","[1.5346416, 0.480074, 1.0749794, 1.2462335, 1.752658, 0.73971707, 0.3138764, 1.5944262, 1.4138844]","[2.334279, 1.5380511, 3.0547643, -2.8371544, 2.6657023, -2.5736248, -1.6972739, -2.9577832, 3.0425444]",[],[],"[-0.0, -0.0, 0.0, -0.0, 0.024225402623414993, -0.0, 0.024225402623414993, 0.0, -0.0, 0.0]"
5,3,adversary_2,3508,active,"[-0.05735902115702629, -0.5249999761581421, 0.6496827602386475, 0.33525216579437256, -1.0768325328826904, 0.6288580298423767, -0.015717310830950737, -0.47981664538383484, -1.0866471529006958, -0.38659510016441345, -1.2046433687210083, -0.8533843159675598, -1.5736291408538818, 0.32312846183776855, -0.639295756816864, -0.8777252435684204, -0.055309876799583435, -0.7911859154701233, -1.5832847356796265, -0.771239697933197, -1.422671914100647, -0.3400026857852936, -0.0, -0.0, 0.0, -0.0, 0.024225402623414993, -0.0, 0.024225402623414993, 0.0, -0.0, 0.0]","[0.0, 0.1046060062944889, 0.0, 1.0, 0.0]",,,,"[-0.05735902115702629, -0.5249999761581421]","[0.6496827602386475, 0.33525216579437256]","[1.2470087, 0.480074, 1.153368, 1.4762894, 1.6064621, 1.085864, 0.79311687, 1.7611364, 1.4627362]","[2.6130295, -1.6035416, -2.799788, -2.525243, 2.939068, -2.2003002, -1.6405903, -2.688307, -2.9070039]",[],[],"[-0.0, -0.0, 0.0, -0.0, 0.024225402623414993, -0.0, 0.024225402623414993, 0.0, -0.0, 0.0]"
5,3,adversary_3,3508,active,"[-0.5249999761581421, 0.11294955760240555, -0.43696439266204834, -0.05134293809533119, 0.009814601391553879, 1.0154531002044678, 1.070929765701294, -0.09322153031826019, 1.0866471529006958, 0.38659510016441345, -0.1179962083697319, -0.46678921580314636, -0.4869820177555084, 0.7097235918045044, 0.4473513662815094, -0.49113014340400696, 1.0313372611999512, -0.40459078550338745, -0.4966375529766083, -0.38464459776878357, -0.33602476119995117, 0.04659242928028107, -0.0, -0.0, 0.0, -0.0, 0.024225402623414993, -0.0, 0.024225402623414993, 0.0, -0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.2060154676437378]",,,,"[-0.5249999761581421, 0.11294955760240555]","[-0.43696439266204834, -0.05134293809533119]","[1.0155005, 1.0749794, 1.153368, 0.481472, 0.8607317, 0.6643283, 1.1078584, 0.6281722, 0.33923957]","[1.5611314, -0.086828426, 0.34180474, -1.8183923, 2.1721714, -0.8320129, -0.3738485, -2.4825966, 3.0038135]",[],[],"[-0.0, -0.0, 0.0, -0.0, 0.024225402623414993, -0.0, 0.024225402623414993, 0.0, -0.0, 0.0]"
5,3,adversary_4,3508,active,"[-0.5249999761581421, 0.17240285873413086, -0.5549606084823608, -0.5181321501731873, 0.12781080603599548, 1.4822423458099365, 1.1889259815216064, 0.37356770038604736, 1.2046433687210083, 0.8533843159675598, 0.1179962083697319, 0.46678921580314636, -0.3689858317375183, 1.1765128374099731, 0.5653475522994995, -0.02434091456234455, 1.1493334770202637, 0.062198419123888016, -0.3786413371562958, 0.0821446105837822, -0.21802854537963867, 0.5133816599845886, -0.0, -0.0, 0.0, -0.0, 0.024225402623414993, -0.0, 0.024225402623414993, 0.0, -0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.31802064925432205]",,,,"[-0.5249999761581421, 0.17240285873413086]","[-0.5549606084823608, -0.5181321501731873]","[1.4877425, 1.2462335, 1.4762894, 0.481472, 1.2330179, 0.5658713, 1.1510153, 0.38744935, 0.5577609]","[1.484781, 0.30443835, 0.6163496, 1.3232005, 1.8747073, -0.043028228, 0.05406422, 2.9279575, 1.9724052]",[],[],"[-0.0, -0.0, 0.0, -0.0, 0.024225402623414993, -0.0, 0.024225402623414993, 0.0, -0.0, 0.0]"
5,3,agent_0,3508,non-active,"[-0.0, -0.0, -0.9239463806152344, 0.6583806276321411, 0.4967966377735138, 0.30572956800460815, 1.5579118728637695, -0.802945077419281, 1.5736291408538818, -0.32312846183776855, 0.4869820177555084, -0.7097235918045044, 0.3689858317375183, -1.1765128374099731, 0.9343333840370178, -1.200853705406189, 1.5183192491531372, -1.114314317703247, -0.00965553242713213, -1.0943682193756104, 0.15095727145671844, -0.6631311178207397, 0.0, -0.0, 0.024225402623414993, -0.0, 0.024225402623414993, 0.0, -0.0, 0.0]","[0.0, -1.0, -0.00046792890299368015, 0.0, 0.0]",,,,"[-0.0, -0.0]","[-0.9239463806152344, 0.6583806276321411]","[0.5833331, 1.752658, 1.6064621, 0.8607317, 1.2330179, 1.5215218, 1.8833454, 1.0944108, 0.6800963]","[0.55166745, -0.47589022, -0.20252453, -0.9694213, -1.2668853, -0.9095788, -0.6331257, -1.579619, -1.3469675]",[],[],"[0.0, -0.0, 0.024225402623414993, -0.0, 0.024225402623414993, 0.0, -0.0, 0.0]"
5,3,agent_1,3508,non-active,"[0.0, -0.0, 0.010386989451944828, -0.5424730777740479, -0.4375367760658264, 1.5065832138061523, 0.6235784292221069, 0.39790859818458557, 0.639295756816864, 0.8777252435684204, -0.4473513662815094, 0.49113014340400696, -0.5653475522994995, 0.02434091456234455, -0.9343333840370178, 1.200853705406189, 0.5839858651161194, 0.08653933554887772, -0.9439889192581177, 0.1064855232834816, -0.7833760976791382, 0.5377225875854492, -0.0, -0.0, 0.024225402623414993, -0.0, 0.024225402623414993, 0.0, -0.0, 0.0]","[0.0, -1.0, -0.1248228868866331, 0.0, 0.0]",,,,"[0.0, -0.0]","[0.010386989451944828, -0.5424730777740479]","[1.5688312, 0.73971707, 1.085864, 0.6643283, 0.5658713, 1.5215218, 0.590363, 0.9499759, 0.95017034]","[1.853438, 0.5679678, 0.9412924, 2.3095798, 3.0985644, 2.232014, 0.14711674, 3.0292637, 2.5400412]",[],[],"[-0.0, -0.0, 0.024225402623414993, -0.0, 0.024225402623414993, 0.0, -0.0, 0.0]"
5,3,agent_2,3508,non-active,"[0.024225402623414993, -0.0, 0.5943728685379028, -0.45593371987342834, -1.0215226411819458, 1.4200439453125, 0.03959256410598755, 0.31136927008628845, 0.055309876799583435, 0.7911859154701233, -1.0313372611999512, 0.40459078550338745, -1.1493334770202637, -0.062198419123888016, -1.5183192491531372, 1.114314317703247, -0.5839858651161194, -0.08653933554887772, -1.5279748439788818, 0.01994618959724903, -1.3673620223999023, 0.4511832296848297, -0.0, -0.0, 0.0, -0.0, 0.024225402623414993, 0.0, -0.0, 0.0]","[0.0, -1.0, 0.017470735369211197, 0.0, 0.0]",,,,"[0.024225402623414993, -0.0]","[0.5943728685379028, -0.45593371987342834]","[1.7492951, 0.3138764, 0.79311687, 1.1078584, 1.1510153, 1.8833454, 0.590363, 1.528105, 1.4398768]","[2.1943977, 1.4443188, 1.5010023, 2.767744, -3.0875285, 2.508467, -2.9944758, 3.1285393, 2.8228755]",[],[],"[-0.0, -0.0, 0.0, -0.0, 0.024225402623414993, 0.0, -0.0, 0.0]"
5,3,agent_3,3508,non-active,"[0.024225402623414993, 0.0, -0.9336019158363342, -0.43598753213882446, 0.5064521431922913, 1.4000977277755737, 1.5675673484802246, 0.29142308235168457, 1.5832847356796265, 0.771239697933197, 0.4966375529766083, 0.38464459776878357, 0.3786413371562958, -0.0821446105837822, 0.00965553242713213, 1.0943682193756104, 0.9439889192581177, -0.1064855232834816, 1.5279748439788818, -0.01994618959724903, 0.1606128066778183, 0.43123704195022583, -0.0, -0.0, 0.0, -0.0, 0.024225402623414993, -0.0, -0.0, 0.0]","[0.0, -1.0, 0.017470735369211197, 0.0, 0.0]",,,,"[0.024225402623414993, 0.0]","[-0.9336019158363342, -0.43598753213882446]","[1.4888812, 1.5944262, 1.7611364, 0.6281722, 0.38744935, 1.0944108, 0.9499759, 1.528105, 0.4601759]","[1.2237134, 0.18380943, 0.45328555, 0.6589961, -0.21363519, 1.5619736, -0.11232897, -0.013053262, 1.2142661]",[],[],"[-0.0, -0.0, 0.0, -0.0, 0.024225402623414993, -0.0, -0.0, 0.0]"
5,3,agent_4,3508,non-active,"[-0.0, 0.0, -0.7729891538619995, -0.004750506021082401, 0.34583935141563416, 0.9688606858253479, 1.4069545269012451, -0.13981395959854126, 1.422671914100647, 0.3400026857852936, 0.33602476119995117, -0.04659242928028107, 0.21802854537963867, -0.5133816599845886, -0.15095727145671844, 0.6631311178207397, 0.7833760976791382, -0.5377225875854492, 1.3673620223999023, -0.4511832296848297, -0.1606128066778183, -0.43123704195022583, -0.0, -0.0, 0.0, -0.0, 0.024225402623414993, -0.0, 0.024225402623414993, 0.0]","[0.0, -1.0, -0.0002558090502366379, 0.0, 0.0]",0.0,False,False,"[-0.0, 0.0]","[-0.7729891538619995, -0.004750506021082401]","[1.028735, 1.4138844, 1.4627362, 0.33923957, 0.5577609, 0.6800963, 0.95017034, 1.4398768, 0.4601759]","[1.2279392, -0.099048294, 0.23458865, -0.13777924, -1.1691874, 1.7946252, -0.6015515, -0.31871706, -1.9273267]",[],[],"[-0.0, -0.0, 0.0, -0.0, 0.024225402623414993, -0.0, 0.024225402623414993, 0.0]"
5,4,adversary_0,3508,active,"[-0.6937500238418579, -0.5491183996200562, -0.47964978218078613, 0.9223409295082092, 1.1028447151184082, -1.1194053888320923, 1.1235966682434082, -0.6395887136459351, -0.009814601391553879, -0.9623888731002808, -0.12781080603599548, -1.4232327938079834, -0.44429662823677063, -0.2639602720737457, 0.4900367558002472, -1.4648139476776123, 1.07644522190094, -1.37827467918396, -0.4515296220779419, -1.3583284616470337, -0.293339341878891, -0.9270914196968079, -0.0, -0.0, 0.0, -0.0, 0.025157347321510315, -0.0, 0.025157347321510315, 0.0, -0.0, 0.0]","[0.0, 1.0, 0.0, 0.7661495804786682, 0.0]",,,,"[-0.6937500238418579, -0.5491183996200562]","[-0.47964978218078613, 0.9223409295082092]","[1.5714118, 1.2928817, 0.96243894, 1.4289602, 0.51679254, 1.5446087, 1.7488211, 1.4314102, 0.97239214]","[-0.79285026, -0.5174897, -1.5809941, -1.6603593, -2.6055164, -1.2479615, -0.90774286, -1.8917208, -1.8772378]",[],[],"[-0.0, -0.0, 0.0, -0.0, 0.025157347321510315, -0.0, 0.025157347321510315, 0.0, -0.0, 0.0]"
5,4,adversary_1,3508,active,"[-0.1375422179698944, -0.6937500238418579, 0.6231948733329773, -0.19706445932388306, -1.1028447151184082, 1.1194053888320923, 0.020751936361193657, 0.47981664538383484, -1.1126593351364136, 0.15701648592948914, -1.2306554317474365, -0.3038274049758911, -1.5471413135528564, 0.8554450869560242, -0.6128079295158386, -0.3454086184501648, -0.02639949694275856, -0.2588692605495453, -1.55437433719635, -0.2389230877161026, -1.3961840867996216, 0.19231395423412323, -0.0, -0.0, 0.0, -0.0, 0.025157347321510315, -0.0, 0.025157347321510315, 0.0, -0.0, 0.0]","[0.0, 0.15218078345060349, 0.0, 1.0, 0.0]",,,,"[-0.1375422179698944, -0.6937500238418579]","[0.6231948733329773, -0.19706445932388306]","[1.5714118, 0.4802652, 1.1236837, 1.2676055, 1.7678893, 0.70344913, 0.26021188, 1.5726296, 1.4093667]","[2.3487425, 1.5275735, 3.0014002, -2.8995502, 2.6365106, -2.6283307, -1.672425, -2.9890761, 3.0047114]",[],[],"[-0.0, -0.0, 0.0, -0.0, 0.025157347321510315, -0.0, 0.025157347321510315, 0.0, -0.0, 0.0]"
5,4,adversary_2,3508,active,"[-0.07440106570720673, -0.6937500238418579, 0.6439468264579773, 0.2827521562576294, -1.1235966682434082, 0.6395887136459351, -0.020751936361193657, -0.47981664538383484, -1.133411169052124, -0.3228001594543457, -1.2514073848724365, -0.7836440205574036, -1.5678932666778564, 0.3756284713745117, -0.6335598230361938, -0.8252252340316772, -0.04715143144130707, -0.7386859059333801, -1.57512629032135, -0.7187396883964539, -1.416935920715332, -0.2875026762485504, -0.0, -0.0, 0.0, -0.0, 0.025157347321510315, -0.0, 0.025157347321510315, 0.0, -0.0, 0.0]","[0.0, 0.09555285796523094, 0.0, 1.0, 0.0]",,,,"[-0.07440106570720673, -0.6937500238418579]","[0.6439468264579773, 0.2827521562576294]","[1.2928817, 0.4802652, 1.1784824, 1.4765224, 1.6122612, 1.040382, 0.74018925, 1.7313607, 1.4458095]","[2.624103, -1.6140192, -2.8641348, -2.5821235, 2.9064493, -2.225556, -1.6345414, -2.713507, -2.9414058]",[],[],"[-0.0, -0.0, 0.0, -0.0, 0.025157347321510315, -0.0, 0.025157347321510315, 0.0, -0.0, 0.0]"
5,4,adversary_3,3508,active,"[-0.6937500238418579, 0.146516814827919, -0.4894643723964691, -0.04004798084497452, 0.009814601391553879, 0.9623888731002808, 1.1126593351364136, -0.15701648592948914, 1.133411169052124, 0.3228001594543457, -0.1179962083697319, -0.46084389090538025, -0.43448203802108765, 0.6984286308288574, 0.49985137581825256, -0.5024250745773315, 1.0862598419189453, -0.4158857464790344, -0.4417150318622589, -0.39593955874443054, -0.283524751663208, 0.03529747575521469, -0.0, -0.0, 0.0, -0.0, 0.025157347321510315, -0.0, 0.025157347321510315, 0.0, -0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.1853121779859066]",,,,"[-0.6937500238418579, 0.146516814827919]","[-0.4894643723964691, -0.04004798084497452]","[0.96243894, 1.1236837, 1.1784824, 0.4757102, 0.82254314, 0.7087188, 1.1631515, 0.593195, 0.2857135]","[1.5605985, -0.14019248, 0.27745798, -1.821455, 2.1272967, -0.787966, -0.365644, -2.4107873, 3.0177348]",[],[],"[-0.0, -0.0, 0.0, -0.0, 0.025157347321510315, -0.0, 0.025157347321510315, 0.0, -0.0, 0.0]"
5,4,adversary_4,3508,active,"[-0.6937500238418579, 0.22470834851264954, -0.607460618019104, -0.5008918642997742, 0.12781080603599548, 1.4232327938079834, 1.2306554317474365, 0.3038274049758911, 1.2514073848724365, 0.7836440205574036, 0.1179962083697319, 0.46084389090538025, -0.31648582220077515, 1.15927255153656, 0.6178475618362427, -0.041581202298402786, 1.2042559385299683, 0.04495813325047493, -0.3237188160419464, 0.06490432471036911, -0.1655285507440567, 0.49614137411117554, -0.0, -0.0, 0.0, -0.0, 0.025157347321510315, -0.0, 0.025157347321510315, 0.0, -0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.29487575590610504]",,,,"[-0.6937500238418579, 0.22470834851264954]","[-0.607460618019104, -0.5008918642997742]","[1.4289602, 1.2676055, 1.4765224, 0.4757102, 1.2016971, 0.6192452, 1.2050948, 0.33016124, 0.52302575]","[1.4812334, 0.24204248, 0.55946904, 1.3201375, 1.8373058, -0.06719878, 0.037315387, 2.94372, 1.8928155]",[],[],"[-0.0, -0.0, 0.0, -0.0, 0.025157347321510315, -0.0, 0.025157347321510315, 0.0, -0.0, 0.0]"
