game,number_of_game_type,game_type,round,agent,seed,observation,action,reward,termination,truncation,self_vel,self_pos,angles_to_pursuers,angles_to_evaders,velocities_of_evaders,velocities_of_pursuers,distances_to_landmarks,angles_to_landmarks,other_agent_velocities,distances_to_evaders,distances_to_pursuers,value_function,interception_point,is_evader_capture,radius
1,4,Pursuers: 2 vs Evaders: 2,9,adversary_1,5736,"[ 1.         -0.          1.0604699  -0.36393684 -1.7141533  -0.3586384
 -1.4796964   0.7520558  -0.16089253  0.66483414  0.5895945   0.
  1.3         0.        ]","[0.0, -0.3528213767548537, 1.0, 0.0, 0.0]",,,,[ 1. -0.],[ 1.0604699  -0.36393684],"[-2.935346, 0.0]","[2.6713667, 1.8082353]","[array([0.5895945, 0.       ], dtype=float32), array([1.3, 0. ], dtype=float32)]","[array([0.6972633, 0.       ], dtype=float32), array([ 1., -0.], dtype=float32)]","[1.751269, 1.6598462]","[-2.935346, 2.6713667]",[0.5895945 0.        1.3       0.       ],"[1.6598462, 0.68402547]","[1.751269, 0.0]","{(-0.9788616299629211, -0.7225752472877502, 0.0): 0.0, (0.5363975763320923, -0.3639368414878845, 0.0): 0.0, (-0.6724632382392883, 0.3881189823150635, 0.0): 0.0, (0.20567107200622559, 0.3008973300457001, 0.0): 0.0}",,"[False, False]",0.5130191045931853
1,4,Pursuers: 2 vs Evaders: 2,9,agent_0,5736,"[ 0.5895945   0.         -0.41922653  0.38811898 -0.2344569  -1.1106942
  1.4796964  -0.7520558   1.3188039  -0.08722166  1.3         0.        ]","[0.0, 0.5163473882635229, 1.0, 0.0, 0.0]",,,,[0.5895945 0.       ],[-0.41922653  0.38811898],"[-1.7788327, -0.47022587]",[],[],"[array([0.6972633, 0.       ], dtype=float32), array([ 1., -0.], dtype=float32)]","[1.1351702, 1.6598462]","[-1.7788327, -0.47022587]",[1.3 0. ],[],"[1.1351702, 1.6598462]","{(-0.9788616299629211, -0.7225752472877502, 0.0): 0.0, (0.5363975763320923, -0.3639368414878845, 0.0): 0.0, (-0.6724632382392883, 0.3881189823150635, 0.0): 0.0, (0.20567107200622559, 0.3008973300457001, 0.0): 0.0}",,[],
1,4,Pursuers: 2 vs Evaders: 2,9,agent_1,5736,"[ 1.3         0.          0.8995773   0.30089733 -1.5532608  -1.0234725
  0.16089253 -0.66483414 -1.3188039   0.08722166  0.5895945   0.        ]","[0.0, -0.5880356279247556, 1.0, 0.0, 0.0]",-1.0609393092662365,False,False,[1.3 0. ],[0.8995773  0.30089733],"[-2.5589733, -1.3333573]",[],[],"[array([0.6972633, 0.       ], dtype=float32), array([ 1., -0.], dtype=float32)]","[1.8601385, 0.68402547]","[-2.5589733, -1.3333573]",[0.5895945 0.       ],[],"[1.8601385, 0.68402547]","{(-0.9788616299629211, -0.7225752472877502, 0.0): 0.0, (0.5363975763320923, -0.3639368414878845, 0.0): 0.0, (-0.6724632382392883, 0.3881189823150635, 0.0): 0.0, (0.20567107200622559, 0.3008973300457001, 0.0): 0.0}",[0.72610076 0.30089733],[],
1,4,Pursuers: 2 vs Evaders: 2,10,adversary_0,5736,"[ 0.73000497  0.         -0.5839571  -0.72257525  1.744427    0.3586384
  0.22369002  1.1106942   1.6135345   1.0234725   0.6356569   0.
  1.3         0.        ]","[0.0, 0.29614856676293777, 1.0, 0.0, 0.0]",,,,[0.73000497 0.        ],[-0.5839571  -0.72257525],"[0.0, 0.20276566]","[1.3720583, 0.5652624]","[array([0.6356569, 0.       ], dtype=float32), array([1.3, 0. ], dtype=float32)]","[array([0.73000497, 0.        ], dtype=float32), array([ 1., -0.], dtype=float32)]","[1.7809119, 1.1329955]","[0.20276566, 1.3720583]",[0.6356569 0.        1.3       0.       ],"[1.1329955, 1.9107562]","[0.0, 1.7809119]","{(-0.9788616299629211, -0.7225752472877502, 0.0): 0.0, (0.5363975763320923, -0.3639368414878845, 0.0): 0.0, (-0.6724632382392883, 0.3881189823150635, 0.0): 0.0, (0.20567107200622559, 0.3008973300457001, 0.0): 0.0}",,"[False, False]",1.433067193718648
1,4,Pursuers: 2 vs Evaders: 2,10,adversary_1,5736,"[ 1.         -0.          1.1604699  -0.36393684 -1.744427   -0.3586384
 -1.5207369   0.7520558  -0.13089253  0.66483414  0.6356569   0.
  1.3         0.        ]","[0.0, -0.2897575572323881, 1.0, 0.0, 0.0]",,,,[ 1. -0.],[ 1.1604699  -0.36393684],"[-2.938827, 0.0]","[2.6823275, 1.76519]","[array([0.6356569, 0.       ], dtype=float32), array([1.3, 0. ], dtype=float32)]","[array([0.73000497, 0.        ], dtype=float32), array([ 1., -0.], dtype=float32)]","[1.7809119, 1.6965344]","[-2.938827, 2.6823275]",[0.6356569 0.        1.3       0.       ],"[1.6965344, 0.6775967]","[1.7809119, 0.0]","{(-0.9788616299629211, -0.7225752472877502, 0.0): 0.0, (0.5363975763320923, -0.3639368414878845, 0.0): 0.0, (-0.6724632382392883, 0.3881189823150635, 0.0): 0.0, (0.20567107200622559, 0.3008973300457001, 0.0): 0.0}",,"[False, False]",0.5081975242758157
1,4,Pursuers: 2 vs Evaders: 2,10,agent_0,5736,"[ 0.6356569   0.         -0.36026707  0.38811898 -0.22369002 -1.1106942
  1.5207369  -0.7520558   1.3898444  -0.08722166  1.3         0.        ]","[0.0, 0.4935809446048962, 1.0, 0.0, 0.0]",,,,[0.6356569 0.       ],[-0.36026707  0.38811898],"[-1.7695343, -0.4592651]",[],[],"[array([0.73000497, 0.        ], dtype=float32), array([ 1., -0.], dtype=float32)]","[1.1329955, 1.6965344]","[-1.7695343, -0.4592651]",[1.3 0. ],[],"[1.1329955, 1.6965344]","{(-0.9788616299629211, -0.7225752472877502, 0.0): 0.0, (0.5363975763320923, -0.3639368414878845, 0.0): 0.0, (-0.6724632382392883, 0.3881189823150635, 0.0): 0.0, (0.20567107200622559, 0.3008973300457001, 0.0): 0.0}",,[],
1,4,Pursuers: 2 vs Evaders: 2,10,agent_1,5736,"[ 1.3         0.          1.0295774   0.30089733 -1.6135345  -1.0234725
  0.13089253 -0.66483414 -1.3898444   0.08722166  0.6356569   0.        ]","[0.0, -0.4829292620539796, 1.0, 0.0, 0.0]",-1.3759641103137845,False,False,[1.3 0. ],[1.0295774  0.30089733],"[-2.5763302, -1.3764026]",[],[],"[array([0.73000497, 0.        ], dtype=float32), array([ 1., -0.], dtype=float32)]","[1.9107562, 0.6775967]","[-2.5763302, -1.3764026]",[0.6356569 0.       ],[],"[1.9107562, 0.6775967]","{(-0.9788616299629211, -0.7225752472877502, 0.0): 0.0, (0.5363975763320923, -0.3639368414878845, 0.0): 0.0, (-0.6724632382392883, 0.3881189823150635, 0.0): 0.0, (0.20567107200622559, 0.3008973300457001, 0.0): 0.0}",[0.8236008  0.30089733],[],
1,4,Pursuers: 2 vs Evaders: 2,11,adversary_0,5736,"[ 0.7586591   0.         -0.5109566  -0.72257525  1.7714264   0.3586384
  0.21425521  1.1106942   1.6705339   1.0234725   0.67931026  0.
  1.3         0.        ]","[0.0, 0.2841152097077188, 1.0, 0.0, 0.0]",,,,[0.7586591 0.       ],[-0.5109566  -0.72257525],"[0.0, 0.19975734]","[1.380235, 0.5496777]","[array([0.67931026, 0.        ], dtype=float32), array([1.3, 0. ], dtype=float32)]","[array([0.7586591, 0.       ], dtype=float32), array([ 1., -0.], dtype=float32)]","[1.8073664, 1.1311705]","[0.19975734, 1.380235]",[0.67931026 0.         1.3        0.        ],"[1.1311705, 1.9591273]","[0.0, 1.8073664]","{(-0.9788616299629211, -0.7225752472877502, 0.0): 0.0, (0.5363975763320923, -0.3639368414878845, 0.0): 0.0, (-0.6724632382392883, 0.3881189823150635, 0.0): 0.0, (0.20567107200622559, 0.3008973300457001, 0.0): 0.0}",,"[False, False]",1.4693454317283265
1,4,Pursuers: 2 vs Evaders: 2,11,adversary_1,5736,"[ 1.         -0.          1.2604699  -0.36393684 -1.7714264  -0.3586384
 -1.5571712   0.7520558  -0.10089253  0.66483414  0.67931026  0.
  1.3         0.        ]","[0.0, -0.2250571632958786, 1.0, 0.0, 0.0]",,,,[ 1. -0.],[ 1.2604699  -0.36393684],"[-2.9418354, 0.0]","[2.6916676, 1.7214031]","[array([0.67931026, 0.        ], dtype=float32), array([1.3, 0. ], dtype=float32)]","[array([0.7586591, 0.       ], dtype=float32), array([ 1., -0.], dtype=float32)]","[1.8073664, 1.7292687]","[-2.9418354, 2.6916673]",[0.67931026 0.         1.3        0.        ],"[1.7292688, 0.6724461]","[1.8073664, 0.0]","{(-0.9788616299629211, -0.7225752472877502, 0.0): 0.0, (0.5363975763320923, -0.3639368414878845, 0.0): 0.0, (-0.6724632382392883, 0.3881189823150635, 0.0): 0.0, (0.20567107200622559, 0.3008973300457001, 0.0): 0.0}",,"[False, False]",0.5043345660769618
1,4,Pursuers: 2 vs Evaders: 2,11,agent_0,5736,"[ 0.67931026  0.         -0.2967014   0.38811898 -0.21425521 -1.1106942
  1.5571712  -0.7520558   1.4562787  -0.08722166  1.3         0.        ]","[0.0, 0.4735253495128652, 1.0, 0.0, 0.0]",,,,[0.67931026 0.        ],[-0.2967014   0.38811898],"[-1.7613577, -0.44992518]",[],[],"[array([0.7586591, 0.       ], dtype=float32), array([ 1., -0.], dtype=float32)]","[1.1311705, 1.7292687]","[-1.7613578, -0.4499252]",[1.3 0. ],[],"[1.1311705, 1.7292688]","{(-0.9788616299629211, -0.7225752472877502, 0.0): 0.0, (0.5363975763320923, -0.3639368414878845, 0.0): 0.0, (-0.6724632382392883, 0.3881189823150635, 0.0): 0.0, (0.20567107200622559, 0.3008973300457001, 0.0): 0.0}",,[],
1,4,Pursuers: 2 vs Evaders: 2,11,agent_1,5736,"[ 1.3         0.          1.1595774   0.30089733 -1.6705339  -1.0234725
  0.10089253 -0.66483414 -1.4562787   0.08722166  0.67931026  0.        ]","[0.0, -0.3750952721597972, 1.0, 0.0, 0.0]",-1.784529252838248,False,False,[1.3 0. ],[1.1595774  0.30089733],"[-2.591915, -1.4201895]",[],[],"[array([0.7586591, 0.       ], dtype=float32), array([ 1., -0.], dtype=float32)]","[1.9591273, 0.6724461]","[-2.591915, -1.4201895]",[0.67931026 0.        ],[],"[1.9591273, 0.6724461]","{(-0.9788616299629211, -0.7225752472877502, 0.0): 0.0, (0.5363975763320923, -0.3639368414878845, 0.0): 0.0, (-0.6724632382392883, 0.3881189823150635, 0.0): 0.0, (0.20567107200622559, 0.3008973300457001, 0.0): 0.0}",[0.9211008  0.30089733],[],
1,4,Pursuers: 2 vs Evaders: 2,12,adversary_0,5736,"[ 0.7837598   0.         -0.4350907  -0.72257525  1.7955606   0.3586384
  0.20632032  1.1106942   1.724668    1.0234725   0.72007257  0.
  1.3         0.        ]","[0.0, 0.2739505800739445, 1.0, 0.0, 0.0]",,,,[0.7837598 0.       ],[-0.4350907  -0.72257525],"[0.0, 0.19714189]","[1.3871318, 0.5355758]","[array([0.72007257, 0.        ], dtype=float32), array([1.3, 0. ], dtype=float32)]","[array([0.7837598, 0.       ], dtype=float32), array([ 1., -0.], dtype=float32)]","[1.8310269, 1.1296945]","[0.19714187, 1.3871318]",[0.72007257 0.         1.3        0.        ],"[1.1296945, 2.0054865]","[0.0, 1.8310268]","{(-0.9788616299629211, -0.7225752472877502, 0.0): 0.0, (0.5363975763320923, -0.3639368414878845, 0.0): 0.0, (-0.6724632382392883, 0.3881189823150635, 0.0): 0.0, (0.20567107200622559, 0.3008973300457001, 0.0): 0.0}",,"[False, False]",1.504114828939937
1,4,Pursuers: 2 vs Evaders: 2,12,adversary_1,5736,"[ 1.         -0.          1.3604698  -0.36393684 -1.7955606  -0.3586384
 -1.5892402   0.7520558  -0.07089253  0.66483414  0.72007257  0.
  1.3         0.        ]","[0.0, -0.1590460269776962, 1.0, 0.0, 0.0]",,,,[ 1. -0.],[ 1.3604698  -0.36393684],"[-2.9444509, 0.0]","[2.6996, 1.6770267]","[array([0.72007257, 0.        ], dtype=float32), array([1.3, 0. ], dtype=float32)]","[array([0.7837598, 0.       ], dtype=float32), array([ 1., -0.], dtype=float32)]","[1.8310269, 1.7582015]","[-2.9444509, 2.6996]",[0.72007257 0.         1.3        0.        ],"[1.7582015, 0.6686032]","[1.8310268, 0.0]","{(-0.9788616299629211, -0.7225752472877502, 0.0): 0.0, (0.5363975763320923, -0.3639368414878845, 0.0): 0.0, (-0.6724632382392883, 0.3881189823150635, 0.0): 0.0, (0.20567107200622559, 0.3008973300457001, 0.0): 0.0}",,"[False, False]",0.5014523645984631
1,4,Pursuers: 2 vs Evaders: 2,12,agent_0,5736,"[ 0.72007257  0.         -0.22877038  0.38811898 -0.20632032 -1.1106942
  1.5892402  -0.7520558   1.5183477  -0.08722166  1.3         0.        ]","[0.0, 0.4565843001232414, 1.0, 0.0, 0.0]",,,,[0.72007257 0.        ],[-0.22877038  0.38811898],"[-1.7544609, -0.44199276]",[],[],"[array([0.7837598, 0.       ], dtype=float32), array([ 1., -0.], dtype=float32)]","[1.1296945, 1.7582015]","[-1.7544609, -0.44199276]",[1.3 0. ],[],"[1.1296945, 1.7582015]","{(-0.9788616299629211, -0.7225752472877502, 0.0): 0.0, (0.5363975763320923, -0.3639368414878845, 0.0): 0.0, (-0.6724632382392883, 0.3881189823150635, 0.0): 0.0, (0.20567107200622559, 0.3008973300457001, 0.0): 0.0}",,[],
1,4,Pursuers: 2 vs Evaders: 2,12,agent_1,5736,"[ 1.3         0.          1.2895774   0.30089733 -1.724668   -1.0234725
  0.07089253 -0.66483414 -1.5183477   0.08722166  0.72007257  0.        ]","[0.0, -0.26507671162949314, 1.0, 0.0, 0.0]",-2.3144096785411135,False,False,[1.3 0. ],[1.2895774  0.30089733],"[-2.6060169, -1.464566]",[],[],"[array([0.7837598, 0.       ], dtype=float32), array([ 1., -0.], dtype=float32)]","[2.0054865, 0.6686032]","[-2.6060169, -1.4645658]",[0.72007257 0.        ],[],"[2.0054865, 0.6686032]","{(-0.9788616299629211, -0.7225752472877502, 0.0): 0.0, (0.5363975763320923, -0.3639368414878845, 0.0): 0.0, (-0.6724632382392883, 0.3881189823150635, 0.0): 0.0, (0.20567107200622559, 0.3008973300457001, 0.0): 0.0}",[1.01860079 0.30089733],[],
1,4,Pursuers: 2 vs Evaders: 2,13,adversary_0,5736,"[ 0.8056347   0.         -0.35671473 -0.72257525  1.8171846   0.3586384
  0.1999516   1.1106942   1.7762921   1.0234725   0.7574207   0.
  1.3         0.        ]","[0.0, 0.2657638171162801, 1.0, 0.0, 0.0]",,,,[0.8056347 0.       ],[-0.35671473 -0.72257525],"[0.0, 0.19485521]","[1.3926802, 0.5227243]","[array([0.7574207, 0.       ], dtype=float32), array([1.3, 0. ], dtype=float32)]","[array([0.8056347, 0.       ], dtype=float32), array([ 1., -0.], dtype=float32)]","[1.8522369, 1.1285487]","[0.19485521, 1.3926802]",[0.7574207 0.        1.3       0.       ],"[1.1285487, 2.0500512]","[0.0, 1.8522369]","{(-0.9788616299629211, -0.7225752472877502, 0.0): 0.0, (0.5363975763320923, -0.3639368414878845, 0.0): 0.0, (-0.6724632382392883, 0.3881189823150635, 0.0): 0.0, (0.20567107200622559, 0.3008973300457001, 0.0): 0.0}",,"[False, False]",1.5375383463054848
1,4,Pursuers: 2 vs Evaders: 2,13,adversary_1,5736,"[ 1.         -0.          1.4604698  -0.36393684 -1.8171846  -0.3586384
 -1.6172329   0.7520558  -0.04089253  0.66483414  0.7574207   0.
  1.3         0.        ]","[0.0, -0.09208765873642764, 1.0, 0.0, 0.0]",,,,[ 1. -0.],[ 1.4604698  -0.36393684],"[-2.9467375, 0.0]","[2.7063134, 1.6322267]","[array([0.7574207, 0.       ], dtype=float32), array([1.3, 0. ], dtype=float32)]","[array([0.8056347, 0.       ], dtype=float32), array([ 1., -0.], dtype=float32)]","[1.8522369, 1.7835443]","[-2.9467375, 2.7063134]",[0.7574207 0.        1.3       0.       ],"[1.7835443, 0.66609055]","[1.8522369, 0.0]","{(-0.9788616299629211, -0.7225752472877502, 0.0): 0.0, (0.5363975763320923, -0.3639368414878845, 0.0): 0.0, (-0.6724632382392883, 0.3881189823150635, 0.0): 0.0, (0.20567107200622559, 0.3008973300457001, 0.0): 0.0}",,"[False, False]",0.49956791828768343
1,4,Pursuers: 2 vs Evaders: 2,13,agent_0,5736,"[ 0.7574207   0.         -0.1567631   0.38811898 -0.1999516  -1.1106942
  1.6172329  -0.7520558   1.5763404  -0.08722166  1.3         0.        ]","[0.0, 0.4429396951938008, 1.0, 0.0, 0.0]",,,,[0.7574207 0.       ],[-0.1567631   0.38811898],"[-1.7489126, -0.43527928]",[],[],"[array([0.8056347, 0.       ], dtype=float32), array([ 1., -0.], dtype=float32)]","[1.1285487, 1.7835443]","[-1.7489126, -0.43527928]",[1.3 0. ],[],"[1.1285487, 1.7835443]","{(-0.9788616299629211, -0.7225752472877502, 0.0): 0.0, (0.5363975763320923, -0.3639368414878845, 0.0): 0.0, (-0.6724632382392883, 0.3881189823150635, 0.0): 0.0, (0.20567107200622559, 0.3008973300457001, 0.0): 0.0}",,[],
1,4,Pursuers: 2 vs Evaders: 2,13,agent_1,5736,"[ 1.3         0.          1.4195774   0.30089733 -1.7762921  -1.0234725
  0.04089253 -0.66483414 -1.5763404   0.08722166  0.7574207   0.        ]","[0.0, -0.15347943122737884, 1.0, 0.0, 0.0]",-3.0016275449704266,False,False,[1.3 0. ],[1.4195774  0.30089733],"[-2.6188684, -1.5093659]",[],[],"[array([0.8056347, 0.       ], dtype=float32), array([ 1., -0.], dtype=float32)]","[2.0500512, 0.66609055]","[-2.6188684, -1.5093659]",[0.7574207 0.       ],[],"[2.0500512, 0.66609055]","{(-0.9788616299629211, -0.7225752472877502, 0.0): 0.0, (0.5363975763320923, -0.3639368414878845, 0.0): 0.0, (-0.6724632382392883, 0.3881189823150635, 0.0): 0.0, (0.20567107200622559, 0.3008973300457001, 0.0): 0.0}",[1.11610079 0.30089733],[],
1,4,Pursuers: 2 vs Evaders: 2,14,adversary_0,5736,"[ 0.82449687  0.         -0.27615124 -0.72257525  1.836621    0.3586384
  0.1951302   1.1106942   1.8257285   1.0234725   0.7908897   0.
  1.3         0.        ]","[0.0, 0.2595496388326305, 1.0, 0.0, 0.0]",,,,[0.82449687 0.        ],[-0.27615124 -0.72257525],"[0.0, 0.19284412]","[1.3968879, 0.5109321]","[array([0.7908897, 0.       ], dtype=float32), array([1.3, 0. ], dtype=float32)]","[array([0.82449687, 0.        ], dtype=float32), array([ 1., -0.], dtype=float32)]","[1.8713093, 1.1277045]","[0.19284412, 1.3968879]",[0.7908897 0.        1.3       0.       ],"[1.1277045, 2.0930316]","[0.0, 1.8713093]","{(-0.9788616299629211, -0.7225752472877502, 0.0): 0.0, (0.5363975763320923, -0.3639368414878845, 0.0): 0.0, (-0.6724632382392883, 0.3881189823150635, 0.0): 0.0, (0.20567107200622559, 0.3008973300457001, 0.0): 0.0}",,"[False, False]",1.5697736817489907
1,4,Pursuers: 2 vs Evaders: 2,14,adversary_1,5736,"[ 1.         -0.          1.5604699  -0.36393684 -1.836621   -0.3586384
 -1.6414909   0.7520558  -0.01089253  0.66483414  0.7908897   0.
  1.3         0.        ]","[0.0, -0.024572402959210923, 1.0, 0.0, 0.0]",,,,[ 1. -0.],[ 1.5604699  -0.36393684],"[-2.9487486, 0.0]","[2.7119784, 1.5871787]","[array([0.7908897, 0.       ], dtype=float32), array([1.3, 0. ], dtype=float32)]","[array([0.82449687, 0.        ], dtype=float32), array([ 1., -0.], dtype=float32)]","[1.8713093, 1.8055693]","[-2.9487486, 2.7119784]",[0.7908897 0.        1.3       0.       ],"[1.8055693, 0.66492337]","[1.8713093, 0.0]","{(-0.9788616299629211, -0.7225752472877502, 0.0): 0.0, (0.5363975763320923, -0.3639368414878845, 0.0): 0.0, (-0.6724632382392883, 0.3881189823150635, 0.0): 0.0, (0.20567107200622559, 0.3008973300457001, 0.0): 0.0}",,"[False, False]",0.4986925245800256
1,4,Pursuers: 2 vs Evaders: 2,14,agent_0,5736,"[ 0.7908897   0.         -0.08102104  0.38811898 -0.1951302  -1.1106942
  1.6414909  -0.7520558   1.6305984  -0.08722166  1.3         0.        ]","[0.0, 0.4325827313877181, 1.0, 0.0, 0.0]",,,,[0.7908897 0.       ],[-0.08102104  0.38811898],"[-1.7447047, -0.42961416]",[],[],"[array([0.82449687, 0.        ], dtype=float32), array([ 1., -0.], dtype=float32)]","[1.1277045, 1.8055693]","[-1.7447047, -0.42961416]",[1.3 0. ],[],"[1.1277045, 1.8055693]","{(-0.9788616299629211, -0.7225752472877502, 0.0): 0.0, (0.5363975763320923, -0.3639368414878845, 0.0): 0.0, (-0.6724632382392883, 0.3881189823150635, 0.0): 0.0, (0.20567107200622559, 0.3008973300457001, 0.0): 0.0}",,[],
1,4,Pursuers: 2 vs Evaders: 2,14,agent_1,5736,"[ 1.3         0.          1.5495774   0.30089733 -1.8257285  -1.0234725
  0.01089253 -0.66483414 -1.6305984   0.08722166  0.7908897   0.        ]","[0.0, -0.0409540049320182, 1.0, 0.0, 0.0]",-3.8929010720368624,False,False,[1.3 0. ],[1.5495774  0.30089733],"[-2.6306605, -1.554414]",[],[],"[array([0.82449687, 0.        ], dtype=float32), array([ 1., -0.], dtype=float32)]","[2.0930314, 0.66492337]","[-2.6306605, -1.554414]",[0.7908897 0.       ],[],"[2.0930316, 0.66492337]","{(-0.9788616299629211, -0.7225752472877502, 0.0): 0.0, (0.5363975763320923, -0.3639368414878845, 0.0): 0.0, (-0.6724632382392883, 0.3881189823150635, 0.0): 0.0, (0.20567107200622559, 0.3008973300457001, 0.0): 0.0}",[1.21360078 0.30089733],[],
1,4,Pursuers: 2 vs Evaders: 2,15,adversary_0,5736,"[ 0.84050775  0.         -0.19370157 -0.72257525  1.8541714   0.3586384
  0.19176948  1.1106942   1.8732789   1.0234725   0.82013416  0.
  1.3         0.        ]","[0.0, 0.2552099435234028, 1.0, 0.0, 0.0]",,,,[0.84050775 0.        ],[-0.19370157 -0.72257525],"[0.0, 0.19106308]","[1.3998246, 0.50003934]","[array([0.82013416, 0.        ], dtype=float32), array([1.3, 0. ], dtype=float32)]","[array([0.84050775, 0.        ], dtype=float32), array([ 1., -0.], dtype=float32)]","[1.8885373, 1.1271278]","[0.19106309, 1.3998246]",[0.82013416 0.         1.3        0.        ],"[1.1271278, 2.1346357]","[0.0, 1.8885374]","{(-0.9788616299629211, -0.7225752472877502, 0.0): 0.0, (0.5363975763320923, -0.3639368414878845, 0.0): 0.0, (-0.6724632382392883, 0.3881189823150635, 0.0): 0.0, (0.20567107200622559, 0.3008973300457001, 0.0): 0.0}",,"[False, False]",1.6009768026179867
1,4,Pursuers: 2 vs Evaders: 2,15,adversary_1,5736,"[ 1.         -0.          1.6604699  -0.36393684 -1.8541714  -0.3586384
 -1.6624019   0.7520558   0.01910747  0.66483414  0.82013416  0.
  1.3         0.        ]","[0.0, 0.04309249278477301, 1.0, 0.0, 0.0]",,,,[ 1. -0.],[ 1.6604699  -0.36393684],"[-2.9505296, 0.0]","[2.716752, 1.5420641]","[array([0.82013416, 0.        ], dtype=float32), array([1.3, 0. ], dtype=float32)]","[array([0.84050775, 0.        ], dtype=float32), array([ 1., -0.], dtype=float32)]","[1.8885373, 1.8246008]","[-2.9505296, 2.716752]",[0.82013416 0.         1.3        0.        ],"[1.8246008, 0.6651087]","[1.8885374, 0.0]","{(-0.9788616299629211, -0.7225752472877502, 0.0): 0.0, (0.5363975763320923, -0.3639368414878845, 0.0): 0.0, (-0.6724632382392883, 0.3881189823150635, 0.0): 0.0, (0.20567107200622559, 0.3008973300457001, 0.0): 0.0}",,"[False, False]",0.49883149582852115
1,4,Pursuers: 2 vs Evaders: 2,15,agent_0,5736,"[ 0.82013416  0.         -0.00193207  0.38811898 -0.19176948 -1.1106942
  1.6624019  -0.7520558   1.6815094  -0.08722166  1.3         0.        ]","[0.0, 0.42534990587233806, 1.0, 0.0, 0.0]",,,,[0.82013416 0.        ],[-0.00193207  0.38811898],"[-1.741768, -0.4248406]",[],[],"[array([0.84050775, 0.        ], dtype=float32), array([ 1., -0.], dtype=float32)]","[1.1271278, 1.8246008]","[-1.741768, -0.4248406]",[1.3 0. ],[],"[1.1271278, 1.8246008]","{(-0.9788616299629211, -0.7225752472877502, 0.0): 0.0, (0.5363975763320923, -0.3639368414878845, 0.0): 0.0, (-0.6724632382392883, 0.3881189823150635, 0.0): 0.0, (0.20567107200622559, 0.3008973300457001, 0.0): 0.0}",,[],
1,4,Pursuers: 2 vs Evaders: 2,15,agent_1,5736,"[ 1.3         0.          1.6795774   0.30089733 -1.8732789  -1.0234725
 -0.01910747 -0.66483414 -1.6815094   0.08722166  0.82013416  0.        ]","[0.0, 0.07182082130795557, 1.0, 0.0, 0.0]",,,,[1.3 0. ],[1.6795774  0.30089733],"[-2.6415534, -1.5995286]",[],[],"[array([0.84050775, 0.        ], dtype=float32), array([ 1., -0.], dtype=float32)]","[2.1346357, 0.6651087]","[-2.6415534, -1.5995286]",[0.82013416 0.        ],[],"[2.1346357, 0.6651087]","{(-0.9788616299629211, -0.7225752472877502, 0.0): 0.0, (0.5363975763320923, -0.3639368414878845, 0.0): 0.0, (-0.6724632382392883, 0.3881189823150635, 0.0): 0.0, (0.20567107200622559, 0.3008973300457001, 0.0): 0.0}",,[],
1,5,Pursuers: 2 vs Evaders: 2,1,adversary_0,6584,"[ 0.          0.         -0.42322487 -0.76512676  0.24292094  1.0252894
  0.67322236  0.3883616  -0.37349975  1.732477    0.          0.
  0.          0.        ]","[0.0, -0.3161179069265648, 1.0, 0.0, 0.0]",,,,[0. 0.],[-0.42322487 -0.76512676],"[0.0, 1.3381569]","[0.5232383, 1.7831336]","[array([0., 0.], dtype=float32), array([0., 0.], dtype=float32)]","[array([0., 0.], dtype=float32), array([0., 0.], dtype=float32)]","[1.0536741, 0.7772085]","[1.3381569, 0.5232383]",[0. 0. 0. 0.],"[0.7772085, 1.7722806]","[0.0, 1.0536741]","{(-0.42322486639022827, -0.7651267647743225, 0.0): 0.0, (-0.1803039163351059, 0.26016268134117126, 0.0): 0.0, (0.24999749660491943, -0.3767651617527008, 0.0): 0.0, (-0.7967246174812317, 0.96735018491745, 0.0): 0.0}",,"[False, False]",1.3292104331027015
1,5,Pursuers: 2 vs Evaders: 2,1,adversary_1,6584,"[ 0.          0.         -0.18030392  0.26016268 -0.24292094 -1.0252894
  0.4303014  -0.63692784 -0.6164207   0.70718753  0.          0.
  0.          0.        ]","[0.0, -0.9856103719146436, 1.0, 0.0, 0.0]",,,,[0. 0.],[-0.18030392  0.26016268],"[-1.8034357, 0.0]","[-0.97664213, 2.2877264]","[array([0., 0.], dtype=float32), array([0., 0.], dtype=float32)]","[array([0., 0.], dtype=float32), array([0., 0.], dtype=float32)]","[1.0536741, 0.7686588]","[-1.8034357, -0.9766422]",[0. 0. 0. 0.],"[0.7686588, 0.93813044]","[1.0536741, 0.0]","{(-0.42322486639022827, -0.7651267647743225, 0.0): 0.0, (-0.1803039163351059, 0.26016268134117126, 0.0): 0.0, (0.24999749660491943, -0.3767651617527008, 0.0): 0.0, (-0.7967246174812317, 0.96735018491745, 0.0): 0.0}",,"[False, False]",0.7035978089510462
