game,number_of_game_type,game_type,round,agent,seed,observation,action,reward,termination,truncation,self_vel,self_pos,angles_to_pursuers,angles_to_evaders,velocities_of_evaders,velocities_of_pursuers,distances_to_landmarks,angles_to_landmarks,other_agent_velocities,distances_to_evaders,distances_to_pursuers,value_function,interception_point,is_evader_capture
1,1,Pursuers: 2 vs Evaders: 2,7,agent_1,2788,"[0.0, 0.0, -0.49859023094177246, -0.38068851828575134, 1.0574219226837158, 0.7721150517463684, 1.0216665267944336, 0.9246417284011841, 1.1121925115585327, 0.5820239186286926, 0.010562185198068619, -0.03665798157453537]","[0.0, -1.0, -1.0, 0.0, 0.0]",0.0,False,False,[0. 0.],[-0.49859023 -0.38068852],"[0.63069934, 0.7355887]",[],[],"[array([-0.01056217,  0.03665791], dtype=float32), array([-1.8291608e-08,  7.7477218e-08], dtype=float32)]","[1.3093139, 1.3779567]","[0.63069934, 0.7355887]",[ 0.01056219 -0.03665798],[],"[1.3093139, 1.3779567]","{(0.5698664784431458, 0.35312846302986145, 0.0): 0.0, (0.5230762958526611, 0.5439531803131104, 0.0): 0.0, (0.6025674939155579, 0.23963353037834167, 0.0): 0.0, (-0.49859023094177246, -0.38068851828575134, 0.0): 0.0}",[nan nan],[]
1,1,Pursuers: 2 vs Evaders: 2,8,adversary_0,2788,"[-0.007918707095086575, 0.02748098224401474, 0.5577754974365234, 0.39509233832359314, -0.03469919413328171, 0.1488608568906784, 0.056882984936237335, -0.19742272794246674, -1.056365728378296, -0.7757808566093445, 0.007921638898551464, -0.027493488043546677, 0.0, 0.0]","[0.0, -1.0, -0.8878733808001781, 0.0, 0.0]",,,,[-0.00791871  0.02748098],[0.5577755  0.39509234],"[0.0, 1.7998053]","[-1.2902668, -2.5081592]","[array([ 0.00792164, -0.02749349], dtype=float32), array([0., 0.], dtype=float32)]","[array([-0.00791871,  0.02748098], dtype=float32), array([-2.9314861e-06,  1.2504819e-05], dtype=float32)]","[0.15285152, 0.20545416]","[1.7998053, -1.2902668]",[ 0.00792164 -0.02749349  0.          0.        ],"[0.20545413, 1.3106275]","[0.0, 0.1528515]","{(0.5698664784431458, 0.35312846302986145, 0.0): 0.0, (0.5230762958526611, 0.5439531803131104, 0.0): 0.0, (0.6025674939155579, 0.23963353037834167, 0.0): 0.0, (-0.49859023094177246, -0.38068851828575134, 0.0): 0.0}",,"[False, False]"
1,1,Pursuers: 2 vs Evaders: 2,8,adversary_1,2788,"[-2.9314860512386076e-06, 1.2504819096648134e-05, 0.5230762958526611, 0.5439531803131104, 0.03469919413328171, -0.1488608568906784, 0.09158217906951904, -0.34628358483314514, -1.0216665267944336, -0.9246417284011841, 0.007921638898551464, -0.027493488043546677, 0.0, 0.0]","[0.0, -1.0, -1.0, 0.0, 0.0]",,,,[-2.9314861e-06  1.2504819e-05],[0.5230763 0.5439532],"[-1.3417873, 0.0]","[-1.3122444, -2.406004]","[array([ 0.00792164, -0.02749349], dtype=float32), array([0., 0.], dtype=float32)]","[array([-0.00791871,  0.02748098], dtype=float32), array([-2.9314861e-06,  1.2504819e-05], dtype=float32)]","[0.15285152, 0.35818934]","[-1.3417873, -1.3122444]",[ 0.00792164 -0.02749349  0.          0.        ],"[0.3581893, 1.3779567]","[0.1528515, 0.0]","{(0.5698664784431458, 0.35312846302986145, 0.0): 0.0, (0.5230762958526611, 0.5439531803131104, 0.0): 0.0, (0.6025674939155579, 0.23963353037834167, 0.0): 0.0, (-0.49859023094177246, -0.38068851828575134, 0.0): 0.0}",,"[False, False]"
1,1,Pursuers: 2 vs Evaders: 2,8,agent_0,2788,"[0.007921638898551464, -0.027493488043546677, 0.6146584749221802, 0.1976696252822876, -0.056882984936237335, 0.19742272794246674, -0.09158217906951904, 0.34628358483314514, -1.1132487058639526, -0.5783581137657166, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,,,[ 0.00792164 -0.02749349],[0.6146585  0.19766963],"[1.851326, 1.8293483]",[],[],"[array([-0.00791871,  0.02748098], dtype=float32), array([-2.9314861e-06,  1.2504819e-05], dtype=float32)]","[0.20545416, 0.35818934]","[1.8513259, 1.8293483]",[0. 0.],[],"[0.20545413, 0.3581893]","{(0.5698664784431458, 0.35312846302986145, 0.0): 0.0, (0.5230762958526611, 0.5439531803131104, 0.0): 0.0, (0.6025674939155579, 0.23963353037834167, 0.0): 0.0, (-0.49859023094177246, -0.38068851828575134, 0.0): 0.0}",,[]
1,1,Pursuers: 2 vs Evaders: 2,8,agent_1,2788,"[0.0, 0.0, -0.49859023094177246, -0.38068851828575134, 1.056365728378296, 0.7757808566093445, 1.0216665267944336, 0.9246417284011841, 1.1132487058639526, 0.5783581137657166, 0.007921638898551464, -0.027493488043546677]","[0.0, -1.0, -1.0, 0.0, 0.0]",0.0,False,False,[0. 0.],[-0.49859023 -0.38068852],"[0.63343346, 0.7355887]",[],[],"[array([-0.00791871,  0.02748098], dtype=float32), array([-2.9314861e-06,  1.2504819e-05], dtype=float32)]","[1.3106275, 1.3779567]","[0.63343346, 0.7355887]",[ 0.00792164 -0.02749349],[],"[1.3106275, 1.3779567]","{(0.5698664784431458, 0.35312846302986145, 0.0): 0.0, (0.5230762958526611, 0.5439531803131104, 0.0): 0.0, (0.6025674939155579, 0.23963353037834167, 0.0): 0.0, (-0.49859023094177246, -0.38068851828575134, 0.0): 0.0}",[nan nan],[]
1,1,Pursuers: 2 vs Evaders: 2,9,adversary_0,2788,"[-0.005811563227325678, 0.020063897594809532, 0.5569836497306824, 0.3978404402732849, -0.03390761837363243, 0.14611400663852692, 0.058467019349336624, -0.20292018353939056, -1.05557382106781, -0.7785289883613586, 0.005941229406744242, -0.020620115101337433, 0.0, 0.0]","[0.0, -1.0, -0.8903452331781092, 0.0, 0.0]",,,,[-0.00581156  0.0200639 ],[0.55698365 0.39784044],"[0.0, 1.7988232]","[-1.2902663, -2.5061133]","[array([ 0.00594123, -0.02062012], dtype=float32), array([0., 0.], dtype=float32)]","[array([-0.00581156,  0.0200639 ], dtype=float32), array([-0.00012967,  0.00055622], dtype=float32)]","[0.14999677, 0.21117528]","[1.7988228, -1.2902664]",[ 0.00594123 -0.02062012  0.          0.        ],"[0.21117525, 1.3116187]","[0.0, 0.14999676]","{(0.5698664784431458, 0.35312846302986145, 0.0): 0.0, (0.5230762958526611, 0.5439531803131104, 0.0): 0.0, (0.6025674939155579, 0.23963353037834167, 0.0): 0.0, (-0.49859023094177246, -0.38068851828575134, 0.0): 0.0}",,"[False, False]"
1,1,Pursuers: 2 vs Evaders: 2,9,adversary_1,2788,"[-0.0001296659465879202, 0.0005562182632274926, 0.5230759978294373, 0.5439544320106506, 0.03390761837363243, -0.14611400663852692, 0.09237463772296906, -0.3490341901779175, -1.0216662883758545, -0.9246429800987244, 0.005941229406744242, -0.020620115101337433, 0.0, 0.0]","[0.0, -1.0, -1.0, 0.0, 0.0]",,,,[-0.00012967  0.00055622],[0.523076   0.54395443],"[-1.3427695, 0.0]","[-1.3120701, -2.4060032]","[array([ 0.00594123, -0.02062012], dtype=float32), array([0., 0.], dtype=float32)]","[array([-0.00581156,  0.0200639 ], dtype=float32), array([-0.00012967,  0.00055622], dtype=float32)]","[0.14999677, 0.36105114]","[-1.3427699, -1.3120704]",[ 0.00594123 -0.02062012  0.          0.        ],"[0.36105114, 1.3779573]","[0.14999676, 0.0]","{(0.5698664784431458, 0.35312846302986145, 0.0): 0.0, (0.5230762958526611, 0.5439531803131104, 0.0): 0.0, (0.6025674939155579, 0.23963353037834167, 0.0): 0.0, (-0.49859023094177246, -0.38068851828575134, 0.0): 0.0}",,"[False, False]"
1,1,Pursuers: 2 vs Evaders: 2,9,agent_0,2788,"[0.005941229406744242, -0.020620115101337433, 0.6154506802558899, 0.19492027163505554, -0.058467019349336624, 0.20292018353939056, -0.09237463772296906, 0.3490341901779175, -1.1140408515930176, -0.5756087899208069, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,,,[ 0.00594123 -0.02062012],[0.6154507  0.19492027],"[1.8513263, 1.8295225]",[],[],"[array([-0.00581156,  0.0200639 ], dtype=float32), array([-0.00012967,  0.00055622], dtype=float32)]","[0.21117528, 0.36105114]","[1.8513263, 1.8295223]",[0. 0.],[],"[0.21117525, 0.36105114]","{(0.5698664784431458, 0.35312846302986145, 0.0): 0.0, (0.5230762958526611, 0.5439531803131104, 0.0): 0.0, (0.6025674939155579, 0.23963353037834167, 0.0): 0.0, (-0.49859023094177246, -0.38068851828575134, 0.0): 0.0}",,[]
1,1,Pursuers: 2 vs Evaders: 2,9,agent_1,2788,"[0.0, 0.0, -0.49859023094177246, -0.38068851828575134, 1.05557382106781, 0.7785289883613586, 1.0216662883758545, 0.9246429800987244, 1.1140408515930176, 0.5756087899208069, 0.005941229406744242, -0.020620115101337433]","[0.0, -1.0, -1.0, 0.0, 0.0]",0.0,False,False,[0. 0.],[-0.49859023 -0.38068852],"[0.63547945, 0.73558944]",[],[],"[array([-0.00581156,  0.0200639 ], dtype=float32), array([-0.00012967,  0.00055622], dtype=float32)]","[1.3116187, 1.3779575]","[0.63547957, 0.7355895]",[ 0.00594123 -0.02062012],[],"[1.3116187, 1.3779573]","{(0.5698664784431458, 0.35312846302986145, 0.0): 0.0, (0.5230762958526611, 0.5439531803131104, 0.0): 0.0, (0.6025674939155579, 0.23963353037834167, 0.0): 0.0, (-0.49859023094177246, -0.38068851828575134, 0.0): 0.0}",[nan nan],[]
1,1,Pursuers: 2 vs Evaders: 2,10,adversary_0,2788,"[-0.0027881148271262646, 0.008280107751488686, 0.5564025044441223, 0.3998468518257141, -0.03333942964673042, 0.14416323602199554, 0.05964229628443718, -0.20698857307434082, -1.05499267578125, -0.7805353403091431, 0.004455922171473503, -0.015465086326003075, 0.0, 0.0]","[0.0, -1.0, -0.8921468853785632, 0.0, 0.0]",,,,[-0.00278811  0.00828011],[0.5564025  0.39984685],"[0.0, 1.7980627]","[-1.2902529, -2.5046198]","[array([ 0.00445592, -0.01546509], dtype=float32), array([0., 0.], dtype=float32)]","[array([-0.00278811,  0.00828011], dtype=float32), array([-0.00166781,  0.00718498], dtype=float32)]","[0.14796808, 0.21541001]","[1.7980627, -1.2902527]",[ 0.00445592 -0.01546509  0.          0.        ],"[0.21541001, 1.3123434]","[0.0, 0.14796811]","{(0.5698664784431458, 0.35312846302986145, 0.0): 0.0, (0.5230762958526611, 0.5439531803131104, 0.0): 0.0, (0.6025674939155579, 0.23963353037834167, 0.0): 0.0, (-0.49859023094177246, -0.38068851828575134, 0.0): 0.0}",,"[False, False]"
1,1,Pursuers: 2 vs Evaders: 2,10,adversary_1,2788,"[-0.0016678072279319167, 0.007184978574514389, 0.523063063621521, 0.5440101027488708, 0.03333942964673042, -0.14416323602199554, 0.0929817259311676, -0.35115182399749756, -1.0216532945632935, -0.9246985912322998, 0.004455922171473503, -0.015465086326003075, 0.0, 0.0]","[0.0, -1.0, -1.0, 0.0, 0.0]",,,,[-0.00166781  0.00718498],[0.52306306 0.5440101 ],"[-1.3435299, 0.0]","[-1.3119463, -2.405967]","[array([ 0.00445592, -0.01546509], dtype=float32), array([0., 0.], dtype=float32)]","[array([-0.00278811,  0.00828011], dtype=float32), array([-0.00166781,  0.00718498], dtype=float32)]","[0.14796808, 0.36325365]","[-1.3435299, -1.3119463]",[ 0.00445592 -0.01546509  0.          0.        ],"[0.36325362, 1.3779851]","[0.14796811, 0.0]","{(0.5698664784431458, 0.35312846302986145, 0.0): 0.0, (0.5230762958526611, 0.5439531803131104, 0.0): 0.0, (0.6025674939155579, 0.23963353037834167, 0.0): 0.0, (-0.49859023094177246, -0.38068851828575134, 0.0): 0.0}",,"[False, False]"
1,1,Pursuers: 2 vs Evaders: 2,10,agent_0,2788,"[0.004455922171473503, -0.015465086326003075, 0.6160447597503662, 0.1928582638502121, -0.05964229628443718, 0.20698857307434082, -0.0929817259311676, 0.35115182399749756, -1.1146349906921387, -0.5735467672348022, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,,,[ 0.00445592 -0.01546509],[0.61604476 0.19285826],"[1.8513397, 1.8296463]",[],[],"[array([-0.00278811,  0.00828011], dtype=float32), array([-0.00166781,  0.00718498], dtype=float32)]","[0.21541001, 0.36325365]","[1.8513399, 1.8296463]",[0. 0.],[],"[0.21541001, 0.36325362]","{(0.5698664784431458, 0.35312846302986145, 0.0): 0.0, (0.5230762958526611, 0.5439531803131104, 0.0): 0.0, (0.6025674939155579, 0.23963353037834167, 0.0): 0.0, (-0.49859023094177246, -0.38068851828575134, 0.0): 0.0}",,[]
1,1,Pursuers: 2 vs Evaders: 2,10,agent_1,2788,"[0.0, 0.0, -0.49859023094177246, -0.38068851828575134, 1.05499267578125, 0.7805353403091431, 1.0216532945632935, 0.9246985912322998, 1.1146349906921387, 0.5735467672348022, 0.004455922171473503, -0.015465086326003075]","[0.0, -1.0, -1.0, 0.0, 0.0]",0.0,False,False,[0. 0.],[-0.49859023 -0.38068852],"[0.6369728, 0.73562574]",[],[],"[array([-0.00278811,  0.00828011], dtype=float32), array([-0.00166781,  0.00718498], dtype=float32)]","[1.3123434, 1.3779851]","[0.6369728, 0.73562574]",[ 0.00445592 -0.01546509],[],"[1.3123434, 1.3779851]","{(0.5698664784431458, 0.35312846302986145, 0.0): 0.0, (0.5230762958526611, 0.5439531803131104, 0.0): 0.0, (0.6025674939155579, 0.23963353037834167, 0.0): 0.0, (-0.49859023094177246, -0.38068851828575134, 0.0): 0.0}",[nan nan],[]
1,1,Pursuers: 2 vs Evaders: 2,11,adversary_0,2788,"[0.002764639910310507, -0.014786595478653908, 0.556123673915863, 0.40067484974861145, -0.03322739899158478, 0.14405372738838196, 0.06036670133471489, -0.20936310291290283, -1.0547138452529907, -0.7813633680343628, 0.0033419413957744837, -0.011598815210163593, 0.0, 0.0]","[0.0, -1.0, -0.8929105446017727, 0.0, 0.0]",,,,[ 0.00276464 -0.0147866 ],[0.5561237  0.40067485],"[0.0, 1.7974912]","[-1.2900755, -2.5039864]","[array([ 0.00334194, -0.01159882], dtype=float32), array([0., 0.], dtype=float32)]","[array([ 0.00276464, -0.0147866 ], dtype=float32), array([-0.00610658,  0.02638541], dtype=float32)]","[0.14783618, 0.21789229]","[1.7974912, -1.2900755]",[ 0.00334194 -0.01159882  0.          0.        ],"[0.21789229, 1.3126119]","[0.0, 0.14783618]","{(0.5698664784431458, 0.35312846302986145, 0.0): 0.0, (0.5230762958526611, 0.5439531803131104, 0.0): 0.0, (0.6025674939155579, 0.23963353037834167, 0.0): 0.0, (-0.49859023094177246, -0.38068851828575134, 0.0): 0.0}",,"[False, False]"
1,1,Pursuers: 2 vs Evaders: 2,11,adversary_1,2788,"[-0.006106581538915634, 0.026385409757494926, 0.5228962898254395, 0.5447285771369934, 0.03322739899158478, -0.14405372738838196, 0.09359409660100937, -0.3534168303012848, -1.021486520767212, -0.9254170656204224, 0.0033419413957744837, -0.011598815210163593, 0.0, 0.0]","[0.0, -1.0, -1.0, 0.0, 0.0]",,,,[-0.00610658  0.02638541],[0.5228963 0.5447286],"[-1.3441015, 0.0]","[-1.3119129, -2.4054992]","[array([ 0.00334194, -0.01159882], dtype=float32), array([0., 0.], dtype=float32)]","[array([ 0.00276464, -0.0147866 ], dtype=float32), array([-0.00610658,  0.02638541], dtype=float32)]","[0.14783618, 0.36559993]","[-1.3441015, -1.3119129]",[ 0.00334194 -0.01159882  0.          0.        ],"[0.36559993, 1.3783438]","[0.14783618, 0.0]","{(0.5698664784431458, 0.35312846302986145, 0.0): 0.0, (0.5230762958526611, 0.5439531803131104, 0.0): 0.0, (0.6025674939155579, 0.23963353037834167, 0.0): 0.0, (-0.49859023094177246, -0.38068851828575134, 0.0): 0.0}",,"[False, False]"
1,1,Pursuers: 2 vs Evaders: 2,11,agent_0,2788,"[0.0033419413957744837, -0.011598815210163593, 0.616490364074707, 0.19131174683570862, -0.06036670133471489, 0.20936310291290283, -0.09359409660100937, 0.3534168303012848, -1.1150805950164795, -0.57200026512146, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,,,[ 0.00334194 -0.01159882],[0.61649036 0.19131175],"[1.8515171, 1.8296797]",[],[],"[array([ 0.00276464, -0.0147866 ], dtype=float32), array([-0.00610658,  0.02638541], dtype=float32)]","[0.21789229, 0.36559993]","[1.8515171, 1.8296797]",[0. 0.],[],"[0.21789229, 0.36559993]","{(0.5698664784431458, 0.35312846302986145, 0.0): 0.0, (0.5230762958526611, 0.5439531803131104, 0.0): 0.0, (0.6025674939155579, 0.23963353037834167, 0.0): 0.0, (-0.49859023094177246, -0.38068851828575134, 0.0): 0.0}",,[]
1,1,Pursuers: 2 vs Evaders: 2,11,agent_1,2788,"[0.0, 0.0, -0.49859023094177246, -0.38068851828575134, 1.0547138452529907, 0.7813633680343628, 1.021486520767212, 0.9254170656204224, 1.1150805950164795, 0.57200026512146, 0.0033419413957744837, -0.011598815210163593]","[0.0, -1.0, -1.0, 0.0, 0.0]",0.0,False,False,[0. 0.],[-0.49859023 -0.38068852],"[0.6376062, 0.7360934]",[],[],"[array([ 0.00276464, -0.0147866 ], dtype=float32), array([-0.00610658,  0.02638541], dtype=float32)]","[1.3126119, 1.3783438]","[0.63760626, 0.7360934]",[ 0.00334194 -0.01159882],[],"[1.3126119, 1.3783438]","{(0.5698664784431458, 0.35312846302986145, 0.0): 0.0, (0.5230762958526611, 0.5439531803131104, 0.0): 0.0, (0.6025674939155579, 0.23963353037834167, 0.0): 0.0, (-0.49859023094177246, -0.38068851828575134, 0.0): 0.0}",[nan nan],[]
1,1,Pursuers: 2 vs Evaders: 2,12,adversary_0,2788,"[0.007181272841989994, -0.03323421999812126, 0.5564001202583313, 0.39919617772102356, -0.034114520996809006, 0.14817093312740326, 0.060424432158470154, -0.20904432237148285, -1.054990291595459, -0.7798846960067749, 0.0025064561050385237, -0.008699111640453339, 0.0, 0.0]","[0.0, -1.0, -0.8916673453226298, 0.0, 0.0]",,,,[ 0.00718127 -0.03323422],[0.5564001  0.39919618],"[0.0, 1.7970902]","[-1.2894146, -2.5050175]","[array([ 0.00250646, -0.00869911], dtype=float32), array([0., 0.], dtype=float32)]","[array([ 0.00718127, -0.03323422], dtype=float32), array([-0.00968773,  0.04193333], dtype=float32)]","[0.15204746, 0.21760203]","[1.7970905, -1.2894146]",[ 0.00250646 -0.00869911  0.          0.        ],"[0.21760201, 1.3119546]","[0.0, 0.15204743]","{(0.5698664784431458, 0.35312846302986145, 0.0): 0.0, (0.5230762958526611, 0.5439531803131104, 0.0): 0.0, (0.6025674939155579, 0.23963353037834167, 0.0): 0.0, (-0.49859023094177246, -0.38068851828575134, 0.0): 0.0}",,"[False, False]"
1,1,Pursuers: 2 vs Evaders: 2,12,adversary_1,2788,"[-0.009687729179859161, 0.0419333316385746, 0.5222856402397156, 0.5473670959472656, 0.034114520996809006, -0.14817093312740326, 0.09453894942998886, -0.3572152554988861, -1.0208758115768433, -0.9280556440353394, 0.0025064561050385237, -0.008699111640453339, 0.0, 0.0]","[0.0, -1.0, -1.0, 0.0, 0.0]",,,,[-0.00968773  0.04193333],[0.52228564 0.5473671 ],"[-1.3445026, 0.0]","[-1.3120726, -2.4037848]","[array([ 0.00250646, -0.00869911], dtype=float32), array([0., 0.], dtype=float32)]","[array([ 0.00718127, -0.03323422], dtype=float32), array([-0.00968773,  0.04193333], dtype=float32)]","[0.15204746, 0.36951366]","[-1.3445022, -1.3120726]",[ 0.00250646 -0.00869911  0.          0.        ],"[0.36951363, 1.3796648]","[0.15204743, 0.0]","{(0.5698664784431458, 0.35312846302986145, 0.0): 0.0, (0.5230762958526611, 0.5439531803131104, 0.0): 0.0, (0.6025674939155579, 0.23963353037834167, 0.0): 0.0, (-0.49859023094177246, -0.38068851828575134, 0.0): 0.0}",,"[False, False]"
1,1,Pursuers: 2 vs Evaders: 2,12,agent_0,2788,"[0.0025064561050385237, -0.008699111640453339, 0.6168245673179626, 0.1901518702507019, -0.060424432158470154, 0.20904432237148285, -0.09453894942998886, 0.3572152554988861, -1.1154147386550903, -0.5708403587341309, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,,,[ 0.00250646 -0.00869911],[0.61682457 0.19015187],"[1.8521781, 1.82952]",[],[],"[array([ 0.00718127, -0.03323422], dtype=float32), array([-0.00968773,  0.04193333], dtype=float32)]","[0.21760203, 0.36951366]","[1.852178, 1.82952]",[0. 0.],[],"[0.21760201, 0.36951363]","{(0.5698664784431458, 0.35312846302986145, 0.0): 0.0, (0.5230762958526611, 0.5439531803131104, 0.0): 0.0, (0.6025674939155579, 0.23963353037834167, 0.0): 0.0, (-0.49859023094177246, -0.38068851828575134, 0.0): 0.0}",,[]
1,1,Pursuers: 2 vs Evaders: 2,12,agent_1,2788,"[0.0, 0.0, -0.49859023094177246, -0.38068851828575134, 1.054990291595459, 0.7798846960067749, 1.0208758115768433, 0.9280556440353394, 1.1154147386550903, 0.5708403587341309, 0.0025064561050385237, -0.008699111640453339]","[0.0, -1.0, -1.0, 0.0, 0.0]",0.0,False,False,[0. 0.],[-0.49859023 -0.38068852],"[0.6365752, 0.73780787]",[],[],"[array([ 0.00718127, -0.03323422], dtype=float32), array([-0.00968773,  0.04193333], dtype=float32)]","[1.3119546, 1.3796648]","[0.6365752, 0.7378079]",[ 0.00250646 -0.00869911],[],"[1.3119546, 1.3796648]","{(0.5698664784431458, 0.35312846302986145, 0.0): 0.0, (0.5230762958526611, 0.5439531803131104, 0.0): 0.0, (0.6025674939155579, 0.23963353037834167, 0.0): 0.0, (-0.49859023094177246, -0.38068851828575134, 0.0): 0.0}",[nan nan],[]
1,1,Pursuers: 2 vs Evaders: 2,13,adversary_0,2788,"[0.005658314097672701, -0.02610861510038376, 0.5571182370185852, 0.3958727717399597, -0.035801418125629425, 0.15568767488002777, 0.05995694920420647, -0.20659081637859344, -1.0557085275650024, -0.7765612602233887, 0.0018798420205712318, -0.006524333264678717, 0.0, 0.0]","[0.0, -1.0, -0.8888122907160056, 0.0, 0.0]",,,,[ 0.00565831 -0.02610862],[0.55711824 0.39587277],"[0.0, 1.7968235]","[-1.2883352, -2.5073824]","[array([ 0.00187984, -0.00652433], dtype=float32), array([0., 0.], dtype=float32)]","[array([ 0.00565831, -0.02610862], dtype=float32), array([-0.00753816,  0.03263295], dtype=float32)]","[0.15975104, 0.21511531]","[1.7968235, -1.2883352]",[ 0.00187984 -0.00652433  0.          0.        ],"[0.21511532, 1.31056]","[0.0, 0.15975104]","{(0.5698664784431458, 0.35312846302986145, 0.0): 0.0, (0.5230762958526611, 0.5439531803131104, 0.0): 0.0, (0.6025674939155579, 0.23963353037834167, 0.0): 0.0, (-0.49859023094177246, -0.38068851828575134, 0.0): 0.0}",,"[False, False]"
