game,number_of_game_type,game_type:,round,seed,agent,agent_type,observation,action,reward,termination,truncation,self_vel,self_pos,distances_to_agents,distance_to_evader,distance_to_pursuers,angle_to_evader,angle_to_pursuers,evader_velocity,pursuers_velocities,distances_to_landmarks,angles_to_landmarks,is_evader_captured
2,2,Pursuers: 5 vs Evaders: 1,12,5487,adversary_0,active,"[ 1.0000000e+00  3.9014282e-12 -3.1733808e-01  1.5300261e+00
  3.7002268e-01 -3.5833997e-01 -2.7425152e-01  2.4253464e-01
 -1.6535848e+00  3.5202590e-01 -6.3617772e-01 -5.1654625e-01
 -1.0510675e+00 -3.6735144e-01  3.1505773e-05 -0.0000000e+00]","[0.0, 0.0, 1.0, 0.0, 0.0]",,,,"[1.0, 3.901428225622228e-12]","[0.4531954824924469, 0.24306143820285797]","[0.5150964, 0.36611056, 1.6906403, 0.8194767, 1.1134137]",0.0,[1.1134137],"[0.0, -0.7693598, 2.417491, 2.9318376, -2.459606]",[-2.8053606],"[array([1.0000000e+00, 3.9014282e-12], dtype=float32), array([-0.32323736, -0.9463179 ], dtype=float32), array([0.8946475 , 0.44677272], dtype=float32), array([-0.43623522,  0.89983267], dtype=float32), array([-0.88399327, -0.46749964], dtype=float32)]","[array([ 3.1505773e-05, -0.0000000e+00], dtype=float32)]",[],[],[True]
2,2,Pursuers: 5 vs Evaders: 1,12,5487,adversary_1,non-active,"[-3.2323736e-01 -9.4631791e-01 -5.5194283e-01  4.8383105e-01
 -3.7002268e-01  3.5833997e-01 -6.4427418e-01  6.0087460e-01
 -2.0236075e+00  7.1036583e-01 -1.0062004e+00 -1.5820628e-01
 -1.4210902e+00 -9.0114893e-03  3.1505773e-05 -0.0000000e+00]","[0.0, 0.5586146083383223, 0.0, 1.0, 0.0]",,,,"[-0.3232373595237732, -0.9463179111480713]","[0.8232181668281555, -0.11527851969003677]","[0.5150964, 0.8809878, 2.1446695, 1.018562, 1.4211189]",0.5150964,[1.4211187],"[2.372233, 0.0, 2.3910353, 2.8039923, -2.9856381]",[-3.1352515],"[array([1.0000000e+00, 3.9014282e-12], dtype=float32), array([-0.32323736, -0.9463179 ], dtype=float32), array([0.8946475 , 0.44677272], dtype=float32), array([-0.43623522,  0.89983267], dtype=float32), array([-0.88399327, -0.46749964], dtype=float32)]","[array([ 3.1505773e-05, -0.0000000e+00], dtype=float32)]",[],[],[True]
2,2,Pursuers: 5 vs Evaders: 1,12,5487,adversary_2,non-active,"[ 8.94647479e-01  4.46772724e-01 -3.13888222e-01  1.90232348e+00
  2.74251521e-01 -2.42534637e-01  6.44274175e-01 -6.00874603e-01
 -1.37933338e+00  1.09491244e-01 -3.61926198e-01 -7.59080887e-01
 -7.76816010e-01 -6.09886110e-01  3.15057732e-05 -0.00000000e+00]","[0.0, 0.0, 1.0, 0.0, 0.06739862828241583]",,,,"[0.894647479057312, 0.4467727243900299]","[0.1789439469575882, 0.48559609055519104]","[0.36611056, 0.8809878, 1.3836722, 0.84094846, 0.9876255]",0.3661106,[0.9876255],"[-0.7241017, -0.7505573, 0.0, 3.062379, -2.0157084]",[-2.475997],"[array([1.0000000e+00, 3.9014282e-12], dtype=float32), array([-0.32323736, -0.9463179 ], dtype=float32), array([0.8946475 , 0.44677272], dtype=float32), array([-0.43623522,  0.89983267], dtype=float32), array([-0.88399327, -0.46749964], dtype=float32)]","[array([ 3.1505773e-05, -0.0000000e+00], dtype=float32)]",[],[],[True]
2,2,Pursuers: 5 vs Evaders: 1,12,5487,adversary_3,non-active,"[-4.36235219e-01  8.99832666e-01  1.58641532e-01 -3.97630073e-02
  1.65358484e+00 -3.52025896e-01  2.02360749e+00 -7.10365832e-01
  1.37933338e+00 -1.09491244e-01  1.01740718e+00 -8.68572116e-01
  6.02517307e-01 -7.19377339e-01  3.15057732e-05 -0.00000000e+00]","[0.0, 0.07352043466223733, 0.0, 0.0, 1.0]",,,,"[-0.4362352192401886, 0.8998326659202576]","[-1.2003893852233887, 0.5950873494148254]","[1.6906403, 2.1446695, 1.3836722, 1.337735, 0.93836606]",1.6906404,[0.9383661],"[-0.20975518, -0.33760044, -0.07921374, 0.0, -0.7066448]",[-0.87357235],"[array([1.0000000e+00, 3.9014282e-12], dtype=float32), array([-0.32323736, -0.9463179 ], dtype=float32), array([0.8946475 , 0.44677272], dtype=float32), array([-0.43623522,  0.89983267], dtype=float32), array([-0.88399327, -0.46749964], dtype=float32)]","[array([ 3.1505773e-05, -0.0000000e+00], dtype=float32)]",[],[],[True]
2,2,Pursuers: 5 vs Evaders: 1,12,5487,adversary_4,non-active,"[-8.8399327e-01 -4.6749964e-01  1.2784721e+00  6.4377882e-02
  6.3617772e-01  5.1654625e-01  1.0062004e+00  1.5820628e-01
  3.6192620e-01  7.5908089e-01 -1.0174072e+00  8.6857212e-01
 -4.1488981e-01  1.4919481e-01  3.1505773e-05 -0.0000000e+00]","[0.0, 1.0, 0.0, 0.3247382175599715, 0.0]",,,,"[-0.8839932680130005, -0.46749964356422424]","[-0.18298223614692688, -0.2734847962856293]","[0.8194767, 1.018562, 0.84094846, 1.337735, 0.4408998]",0.8194767,[0.4408998],"[0.6819868, 0.1559546, 1.1258842, 2.434948, 0.0]",[2.7963903],"[array([1.0000000e+00, 3.9014282e-12], dtype=float32), array([-0.32323736, -0.9463179 ], dtype=float32), array([0.8946475 , 0.44677272], dtype=float32), array([-0.43623522,  0.89983267], dtype=float32), array([-0.88399327, -0.46749964], dtype=float32)]","[array([ 3.1505773e-05, -0.0000000e+00], dtype=float32)]",[],[],[True]
2,2,Pursuers: 5 vs Evaders: 1,12,5487,agent_0,evader,"[ 3.1505773e-05 -0.0000000e+00 -3.3713131e+00  3.3829033e-02
  1.0510675e+00  3.6735144e-01  1.4210902e+00  9.0114893e-03
  7.7681601e-01  6.0988611e-01 -6.0251731e-01  7.1937734e-01
  4.1488981e-01 -1.4919481e-01]","[0.0, -2.7779448114186778, 0.0, 0.0, 0.0]",0.0,False,False,"[3.150577322230674e-05, -0.0]","[-0.5978720188140869, -0.12429000437259674]","[1.1134137, 1.4211189, 0.9876255, 0.93836606, 0.4408998]","[1.1134137, 1.4211187, 0.9876255, 0.9383661, 0.4408998]",[0.0],"[0.33623216, 0.006341163, 0.6655956, 2.2680204, -0.34520233]",[0.0],"[array([1.0000000e+00, 3.9014282e-12], dtype=float32), array([-0.32323736, -0.9463179 ], dtype=float32), array([0.8946475 , 0.44677272], dtype=float32), array([-0.43623522,  0.89983267], dtype=float32), array([-0.88399327, -0.46749964], dtype=float32)]","[array([ 3.1505773e-05, -0.0000000e+00], dtype=float32)]",[],[],[]
2,2,Pursuers: 5 vs Evaders: 1,13,5487,adversary_0,active,"[ 1.0000000e+00  2.7867344e-12 -3.3187953e-01  1.4541115e+00
  2.3769894e-01 -4.5297176e-01 -2.8478676e-01  2.8721192e-01
 -1.7972083e+00  4.4200915e-01 -8.2457703e-01 -5.6329620e-01
 -1.1510644e+00 -3.6735144e-01  2.3629329e-05 -0.0000000e+00]","[0.0, 0.0, 1.0, 0.0, 0.0]",,,,"[1.0, 2.78673438491861e-12]","[0.5531954765319824, 0.24306143820285797]","[0.5115508, 0.4044678, 1.8507646, 0.998614, 1.2082617]",0.0,[1.2082617],"[0.0, -1.0875419, 2.3519547, 2.9004369, -2.5422764]",[-2.8326695],"[array([1.0000000e+00, 2.7867344e-12], dtype=float32), array([-0.37622437, -0.9265286 ], dtype=float32), array([0.93910396, 0.34363312], dtype=float32), array([-0.33724672,  0.9414163 ], dtype=float32), array([-0.90667015, -0.4218403 ], dtype=float32)]","[array([ 2.3629329e-05, -0.0000000e+00], dtype=float32)]",[],[],[True]
2,2,Pursuers: 5 vs Evaders: 1,13,5487,adversary_1,non-active,"[-3.76224369e-01 -9.26528573e-01 -2.42428258e-01  8.77400279e-01
 -2.37698942e-01  4.52971756e-01 -5.22485733e-01  7.40183651e-01
 -2.03490734e+00  8.94980907e-01 -1.06227601e+00 -1.10324465e-01
 -1.38876331e+00  8.56202990e-02  2.36293290e-05 -0.00000000e+00]","[0.0, 0.5914067032615311, 0.0, 1.0, 0.0]",,,,"[-0.3762243688106537, -0.9265285730361938]","[0.7908943891525269, -0.2099103033542633]","[0.5115508, 0.906015, 2.2230246, 1.0679896, 1.3914001]",0.5115508,[1.3914001],"[2.0540507, 0.0, 2.185462, 2.7272415, -3.038107]",[3.0800183],"[array([1.0000000e+00, 2.7867344e-12], dtype=float32), array([-0.37622437, -0.9265286 ], dtype=float32), array([0.93910396, 0.34363312], dtype=float32), array([-0.33724672,  0.9414163 ], dtype=float32), array([-0.90667015, -0.4218403 ], dtype=float32)]","[array([ 2.3629329e-05, -0.0000000e+00], dtype=float32)]",[],[],[True]
2,2,Pursuers: 5 vs Evaders: 1,13,5487,adversary_2,non-active,"[ 9.3910396e-01  3.4363312e-01 -4.7578609e-01  1.8326459e+00
  2.8478676e-01 -2.8721192e-01  5.2248573e-01 -7.4018365e-01
 -1.5124216e+00  1.5479724e-01 -5.3979027e-01 -8.5050815e-01
 -8.6627758e-01 -6.5456337e-01  2.3629329e-05 -0.0000000e+00]","[0.0, 0.0, 1.0, 0.06705800109108725, 0.0]",,,,"[0.9391039609909058, 0.34363311529159546]","[0.2684086859226227, 0.5302733778953552]","[0.4044678, 0.906015, 1.5203228, 1.0073419, 1.085767]",0.40446782,[1.085767],"[-0.7896379, -0.95613056, 0.0, 3.0395973, -2.1363177]",[-2.4945142],"[array([1.0000000e+00, 2.7867344e-12], dtype=float32), array([-0.37622437, -0.9265286 ], dtype=float32), array([0.93910396, 0.34363312], dtype=float32), array([-0.33724672,  0.9414163 ], dtype=float32), array([-0.90667015, -0.4218403 ], dtype=float32)]","[array([ 2.3629329e-05, -0.0000000e+00], dtype=float32)]",[],[],[True]
2,2,Pursuers: 5 vs Evaders: 1,13,5487,adversary_3,non-active,"[-3.3724672e-01  9.4141632e-01  9.2874870e-02  4.8272726e-03
  1.7972083e+00 -4.4200915e-01  2.0349073e+00 -8.9498091e-01
  1.5124216e+00 -1.5479724e-01  9.7263134e-01 -1.0053054e+00
  6.4614403e-01 -8.0936062e-01  2.3629329e-05 -0.0000000e+00]","[0.0, 0.0, 0.05208442310264201, 0.0, 1.0]",,,,"[-0.33724671602249146, 0.941416323184967]","[-1.2440129518508911, 0.6850705742835999]","[1.8507646, 2.2230246, 1.5203228, 1.3988034, 1.035648]",1.8507648,[1.0356479],"[-0.2411558, -0.4143511, -0.10199539, 0.0, -0.8019158]",[-0.89706904],"[array([1.0000000e+00, 2.7867344e-12], dtype=float32), array([-0.37622437, -0.9265286 ], dtype=float32), array([0.93910396, 0.34363312], dtype=float32), array([-0.33724672,  0.9414163 ], dtype=float32), array([-0.90667015, -0.4218403 ], dtype=float32)]","[array([ 2.3629329e-05, -0.0000000e+00], dtype=float32)]",[],[],[True]
2,2,Pursuers: 5 vs Evaders: 1,13,5487,adversary_4,non-active,"[-9.06670153e-01 -4.21840310e-01  1.18318665e+00  4.61409502e-02
  8.24577034e-01  5.63296199e-01  1.06227601e+00  1.10324465e-01
  5.39790273e-01  8.50508153e-01 -9.72631335e-01  1.00530541e+00
 -3.26487333e-01  1.95944771e-01  2.36293290e-05 -0.00000000e+00]","[0.0, 1.0, 0.0, 0.2723817619334949, 0.0]",,,,"[-0.9066701531410217, -0.4218403100967407]","[-0.27138155698776245, -0.3202347755432129]","[0.998614, 1.0679896, 1.0073419, 1.3988034, 0.38077334]",0.998614,[0.38077337],"[0.59931624, 0.103485696, 1.005275, 2.3396769, 0.0]",[2.6010551],"[array([1.0000000e+00, 2.7867344e-12], dtype=float32), array([-0.37622437, -0.9265286 ], dtype=float32), array([0.93910396, 0.34363312], dtype=float32), array([-0.33724672,  0.9414163 ], dtype=float32), array([-0.90667015, -0.4218403 ], dtype=float32)]","[array([ 2.3629329e-05, -0.0000000e+00], dtype=float32)]",[],[],[True]
2,2,Pursuers: 5 vs Evaders: 1,13,5487,agent_0,evader,"[ 2.3629329e-05 -0.0000000e+00 -3.3713100e+00  3.3828810e-02
  1.1510644e+00  3.6735144e-01  1.3887633e+00 -8.5620299e-02
  8.6627758e-01  6.5456337e-01 -6.4614403e-01  8.0936062e-01
  3.2648733e-01 -1.9594477e-01]","[0.0, -2.7779448114186778, 0.0, 0.0, 0.0]",0.0,False,False,"[2.3629329007235356e-05, -0.0]","[-0.5978689193725586, -0.12429000437259674]","[1.2082617, 1.3914001, 1.085767, 1.035648, 0.38077334]","[1.2082617, 1.3914001, 1.085767, 1.0356479, 0.38077337]",[0.0],"[0.3089232, -0.061574254, 0.64707845, 2.2445235, -0.5405374]",[0.0],"[array([1.0000000e+00, 2.7867344e-12], dtype=float32), array([-0.37622437, -0.9265286 ], dtype=float32), array([0.93910396, 0.34363312], dtype=float32), array([-0.33724672,  0.9414163 ], dtype=float32), array([-0.90667015, -0.4218403 ], dtype=float32)]","[array([ 2.3629329e-05, -0.0000000e+00], dtype=float32)]",[],[],[]
2,2,Pursuers: 5 vs Evaders: 1,14,5487,adversary_0,active,"[ 1.00000000e+00  1.99052472e-12 -3.26783806e-01  1.37868488e+00
  1.00076504e-01 -5.45624614e-01 -2.90876359e-01  3.21575224e-01
 -1.93093300e+00  5.36150813e-01 -1.01524401e+00 -6.05480254e-01
 -1.25106204e+00 -3.67351443e-01  1.77219972e-05 -0.00000000e+00]","[0.0, 0.0, 1.0, 0.0, 0.0]",,,,"[1.0, 1.9905247155421746e-12]","[0.6531954407691956, 0.24306143820285797]","[0.55472654, 0.43361235, 2.003986, 1.1820858, 1.3038801]",0.0,[1.30388],"[0.0, -1.3893961, 2.3061118, 2.8707514, -2.6038327]",[-2.8559885],"[array([1.0000000e+00, 1.9905247e-12], dtype=float32), array([-0.41936457, -0.9078179 ], dtype=float32), array([0.97313666, 0.2302281 ], dtype=float32), array([-0.22957939,  0.97328997], dtype=float32), array([-0.9264769 , -0.37635165], dtype=float32)]","[array([ 1.7721997e-05, -0.0000000e+00], dtype=float32)]",[],[],[True]
2,2,Pursuers: 5 vs Evaders: 1,14,5487,adversary_1,non-active,"[-4.19364572e-01 -9.07817900e-01  1.42487049e-01  1.06745207e+00
 -1.00076504e-01  5.45624614e-01 -3.90952885e-01  8.67199838e-01
 -2.03100944e+00  1.08177543e+00 -1.11532056e+00 -5.98556362e-02
 -1.35113847e+00  1.78273156e-01  1.77219972e-05 -0.00000000e+00]","[0.0, 0.6183822395048431, 0.0, 1.0, 0.0]",,,,"[-0.4193645715713501, -0.9078179001808167]","[0.7532719969749451, -0.3025631606578827]","[0.55472654, 0.9512516, 2.3011384, 1.1169256, 1.3628486]",0.55472654,[1.3628488],"[1.7521966, 0.0, 1.9943337, 2.6521835, -3.0879774]",[3.0104074],"[array([1.0000000e+00, 1.9905247e-12], dtype=float32), array([-0.41936457, -0.9078179 ], dtype=float32), array([0.97313666, 0.2302281 ], dtype=float32), array([-0.22957939,  0.97328997], dtype=float32), array([-0.9264769 , -0.37635165], dtype=float32)]","[array([ 1.7721997e-05, -0.0000000e+00], dtype=float32)]",[],[],[True]
2,2,Pursuers: 5 vs Evaders: 1,14,5487,adversary_2,non-active,"[ 9.7313666e-01  2.3022810e-01 -5.9720129e-01  1.7175983e+00
  2.9087636e-01 -3.2157522e-01  3.9095289e-01 -8.6719984e-01
 -1.6400566e+00  2.1457556e-01 -7.2436768e-01 -9.2705548e-01
 -9.6018565e-01 -6.8892670e-01  1.7721997e-05 -0.0000000e+00]","[0.0, 0.0, 1.0, 0.19460636118372288, 0.0]",,,,"[0.9731366634368896, 0.23022809624671936]","[0.36231908202171326, 0.5646366477012634]","[0.43361235, 0.9512516, 1.654034, 1.176495, 1.1817683]",0.43361235,[1.1817683],"[-0.8354808, -1.1472589, 0.0, 3.0114973, -2.23407]",[-2.5192225],"[array([1.0000000e+00, 1.9905247e-12], dtype=float32), array([-0.41936457, -0.9078179 ], dtype=float32), array([0.97313666, 0.2302281 ], dtype=float32), array([-0.22957939,  0.97328997], dtype=float32), array([-0.9264769 , -0.37635165], dtype=float32)]","[array([ 1.7721997e-05, -0.0000000e+00], dtype=float32)]",[],[],[True]
2,2,Pursuers: 5 vs Evaders: 1,14,5487,adversary_3,non-active,"[-2.2957939e-01  9.7328997e-01  7.6573431e-02  1.3435444e-01
  1.9309330e+00 -5.3615081e-01  2.0310094e+00 -1.0817754e+00
  1.6400566e+00 -2.1457556e-01  9.1568899e-01 -1.1416310e+00
  6.7987102e-01 -9.0350223e-01  1.7721997e-05 -0.0000000e+00]","[0.0, 0.0, 0.1708150303467665, 0.0, 1.0]",,,,"[-0.2295793890953064, 0.973289966583252]","[-1.2777376174926758, 0.779212236404419]","[2.003986, 2.3011384, 1.654034, 1.4634916, 1.1307259]",2.003986,[1.1307259],"[-0.27084133, -0.48940912, -0.1300953, 0.0, -0.8947832]",[-0.9257073],"[array([1.0000000e+00, 1.9905247e-12], dtype=float32), array([-0.41936457, -0.9078179 ], dtype=float32), array([0.97313666, 0.2302281 ], dtype=float32), array([-0.22957939,  0.97328997], dtype=float32), array([-0.9264769 , -0.37635165], dtype=float32)]","[array([ 1.7721997e-05, -0.0000000e+00], dtype=float32)]",[],[],[True]
2,2,Pursuers: 5 vs Evaders: 1,14,5487,adversary_4,non-active,"[-9.2647690e-01 -3.7635165e-01  1.0875140e+00  2.3286054e-02
  1.0152440e+00  6.0548025e-01  1.1153206e+00  5.9855636e-02
  7.2436768e-01  9.2705548e-01 -9.1568899e-01  1.1416310e+00
 -2.3581795e-01  2.3812880e-01  1.7721997e-05 -0.0000000e+00]","[0.0, 1.0, 0.0, 0.22394127932109636, 0.0]",,,,"[-0.9264768958091736, -0.37635165452957153]","[-0.36204856634140015, -0.3624188005924225]","[1.1820858, 1.1169256, 1.176495, 1.4634916, 0.33513495]",1.1820858,[0.33513495],"[0.53776, 0.053615324, 0.9075226, 2.2468095, 0.0]",[2.3513188],"[array([1.0000000e+00, 1.9905247e-12], dtype=float32), array([-0.41936457, -0.9078179 ], dtype=float32), array([0.97313666, 0.2302281 ], dtype=float32), array([-0.22957939,  0.97328997], dtype=float32), array([-0.9264769 , -0.37635165], dtype=float32)]","[array([ 1.7721997e-05, -0.0000000e+00], dtype=float32)]",[],[],[True]
2,2,Pursuers: 5 vs Evaders: 1,14,5487,agent_0,evader,"[ 1.7721997e-05 -0.0000000e+00 -3.3713076e+00  3.3828635e-02
  1.2510620e+00  3.6735144e-01  1.3511385e+00 -1.7827316e-01
  9.6018565e-01  6.8892670e-01 -6.7987102e-01  9.0350223e-01
  2.3581795e-01 -2.3812880e-01]","[0.0, -2.7779448114186778, 0.0, 0.0, 0.0]",0.0,False,False,"[1.7721997210173868e-05, -0.0]","[-0.5978665351867676, -0.12429000437259674]","[1.3038801, 1.3628486, 1.1817683, 1.1307259, 0.33513495]","[1.30388, 1.3628488, 1.1817683, 1.1307259, 0.33513495]",[0.0],"[0.28560412, -0.13118514, 0.6223701, 2.2158854, -0.79027385]",[0.0],"[array([1.0000000e+00, 1.9905247e-12], dtype=float32), array([-0.41936457, -0.9078179 ], dtype=float32), array([0.97313666, 0.2302281 ], dtype=float32), array([-0.22957939,  0.97328997], dtype=float32), array([-0.9264769 , -0.37635165], dtype=float32)]","[array([ 1.7721997e-05, -0.0000000e+00], dtype=float32)]",[],[],[]
2,2,Pursuers: 5 vs Evaders: 1,15,5487,adversary_0,active,"[ 1.0000000e+00  1.4218033e-12 -3.0483246e-01  1.3063474e+00
 -4.1859951e-02 -6.3640642e-01 -2.9356271e-01  3.4459803e-01
 -2.0538909e+00  6.3347977e-01 -1.2078917e+00 -6.4311540e-01
 -1.3510603e+00 -3.6735144e-01  1.3291498e-05 -0.0000000e+00]","[0.0, 0.0, 1.0, 0.0, 0.0]",,,,"[1.0, 1.421803321778603e-12]","[0.7531954646110535, 0.24306143820285797]","[0.6377816, 0.4526885, 2.1493638, 1.3684297, 1.4001111]",0.0,[1.400111],"[0.0, -1.6364772, 2.2763917, 2.8424208, -2.6523404]",[-2.876112],"[array([1.0000000e+00, 1.4218033e-12], dtype=float32), array([-0.45418027, -0.8909098 ], dtype=float32), array([0.99389845, 0.11029912], dtype=float32), array([-0.11662  ,  0.9931766], dtype=float32), array([-0.9434893 , -0.33140287], dtype=float32)]","[array([ 1.3291498e-05, -0.0000000e+00], dtype=float32)]",[],[],[True]
2,2,Pursuers: 5 vs Evaders: 1,15,5487,adversary_1,non-active,"[-4.5418027e-01 -8.9090979e-01  4.4588438e-01  1.0829800e+00
  4.1859951e-02  6.3640642e-01 -2.5170276e-01  9.8100442e-01
 -2.0120311e+00  1.2698861e+00 -1.1660318e+00 -6.7090103e-03
 -1.3092003e+00  2.6905495e-01  1.3291498e-05 -0.0000000e+00]","[0.0, 0.6406100079476063, 0.0, 1.0, 0.0]",,,,"[-0.4541802704334259, -0.8909097909927368]","[0.7113355398178101, -0.3933449685573578]","[0.6377816, 1.0127803, 2.3792603, 1.1660511, 1.3365612]",0.6377816,[1.3365612],"[1.5051155, 0.0, 1.8219551, 2.5785856, -3.135839]",[2.9389038],"[array([1.0000000e+00, 1.4218033e-12], dtype=float32), array([-0.45418027, -0.8909098 ], dtype=float32), array([0.99389845, 0.11029912], dtype=float32), array([-0.11662  ,  0.9931766], dtype=float32), array([-0.9434893 , -0.33140287], dtype=float32)]","[array([ 1.3291498e-05, -0.0000000e+00], dtype=float32)]",[],[],[True]
2,2,Pursuers: 5 vs Evaders: 1,15,5487,adversary_2,non-active,"[ 9.9389845e-01  1.1029912e-01 -6.5691227e-01  1.5893217e+00
  2.9356271e-01 -3.4459803e-01  2.5170276e-01 -9.8100442e-01
 -1.7603283e+00  2.8888175e-01 -9.1432905e-01 -9.8771346e-01
 -1.0574975e+00 -7.1194947e-01  1.3291498e-05 -0.0000000e+00]","[0.0, 0.0, 1.0, 0.31469999996244075, 0.0]",,,,"[0.9938984513282776, 0.11029911786317825]","[0.4596327543258667, 0.587659478187561]","[0.4526885, 1.0127803, 1.7838745, 1.3459479, 1.2748227]",0.4526885,[1.2748227],"[-0.8652009, -1.3196375, 0.0, 2.9789357, -2.3176317]",[-2.5490532],"[array([1.0000000e+00, 1.4218033e-12], dtype=float32), array([-0.45418027, -0.8909098 ], dtype=float32), array([0.99389845, 0.11029912], dtype=float32), array([-0.11662  ,  0.9931766], dtype=float32), array([-0.9434893 , -0.33140287], dtype=float32)]","[array([ 1.3291498e-05, -0.0000000e+00], dtype=float32)]",[],[],[True]
2,2,Pursuers: 5 vs Evaders: 1,15,5487,adversary_3,non-active,"[-1.16620004e-01  9.93176579e-01  6.36879429e-02  2.53277451e-01
  2.05389094e+00 -6.33479774e-01  2.01203108e+00 -1.26988614e+00
  1.76032829e+00 -2.88881749e-01  8.45999241e-01 -1.27659523e+00
  7.02830732e-01 -1.00083125e+00  1.32914984e-05 -0.00000000e+00]","[0.0, 0.0, 0.282370717914037, 0.0, 1.0]",,,,"[-0.1166200041770935, 0.9931765794754028]","[-1.300695538520813, 0.8765411972999573]","[2.1493638, 2.3792603, 1.7838745, 1.5314732, 1.2229613]",2.1493638,[1.2229613],"[-0.29917186, -0.563007, -0.1626569, 0.0, -0.9855451]",[-0.95856386],"[array([1.0000000e+00, 1.4218033e-12], dtype=float32), array([-0.45418027, -0.8909098 ], dtype=float32), array([0.99389845, 0.11029912], dtype=float32), array([-0.11662  ,  0.9931766], dtype=float32), array([-0.9434893 , -0.33140287], dtype=float32)]","[array([ 1.3291498e-05, -0.0000000e+00], dtype=float32)]",[],[],[True]
2,2,Pursuers: 5 vs Evaders: 1,15,5487,adversary_4,non-active,"[-9.4348931e-01 -3.3140287e-01  9.9160862e-01 -2.3076953e-03
  1.2078917e+00  6.4311540e-01  1.1660318e+00  6.7090103e-03
  9.1432905e-01  9.8771346e-01 -8.4599924e-01  1.2765952e+00
 -1.4316849e-01  2.7576396e-01  1.3291498e-05 -0.0000000e+00]","[0.0, 1.0, 0.0, 0.17886656589374172, 0.0]",,,,"[-0.9434893131256104, -0.33140286803245544]","[-0.45469626784324646, -0.4000539779663086]","[1.3684297, 1.1660511, 1.3459479, 1.5314732, 0.31071365]",1.3684297,[0.31071368],"[0.48925224, 0.0057536466, 0.8239609, 2.1560476, 0.0]",[2.0496624],"[array([1.0000000e+00, 1.4218033e-12], dtype=float32), array([-0.45418027, -0.8909098 ], dtype=float32), array([0.99389845, 0.11029912], dtype=float32), array([-0.11662  ,  0.9931766], dtype=float32), array([-0.9434893 , -0.33140287], dtype=float32)]","[array([ 1.3291498e-05, -0.0000000e+00], dtype=float32)]",[],[],[True]
2,2,Pursuers: 5 vs Evaders: 1,15,5487,agent_0,evader,"[ 1.3291498e-05 -0.0000000e+00 -3.3713059e+00  3.3828508e-02
  1.3510603e+00  3.6735144e-01  1.3092003e+00 -2.6905495e-01
  1.0574975e+00  7.1194947e-01 -7.0283073e-01  1.0008312e+00
  1.4316849e-01 -2.7576396e-01]","[0.0, -2.7779448114186778, 0.0, 0.0, 0.0]",0.0,False,False,"[1.3291498362377752e-05, -0.0]","[-0.5978647470474243, -0.12429000437259674]","[1.4001111, 1.3365612, 1.2748227, 1.2229613, 0.31071365]","[1.400111, 1.3365612, 1.2748227, 1.2229613, 0.31071368]",[0.0],"[0.26548064, -0.20268886, 0.5925395, 2.1830287, -1.0919304]",[0.0],"[array([1.0000000e+00, 1.4218033e-12], dtype=float32), array([-0.45418027, -0.8909098 ], dtype=float32), array([0.99389845, 0.11029912], dtype=float32), array([-0.11662  ,  0.9931766], dtype=float32), array([-0.9434893 , -0.33140287], dtype=float32)]","[array([ 1.3291498e-05, -0.0000000e+00], dtype=float32)]",[],[],[]
2,2,Pursuers: 5 vs Evaders: 1,16,5487,adversary_0,active,"[ 1.0000000e+00  1.0155738e-12 -2.6886973e-01  1.2385360e+00
 -1.8727797e-01 -7.2549736e-01 -2.9417285e-01  3.5562795e-01
 -2.1655531e+00  7.3279744e-01 -1.4022406e+00 -6.7625570e-01
 -1.4510589e+00 -3.6735144e-01  9.9686231e-06 -0.0000000e+00]","[0.0, 0.0, 1.0, 0.0, 0.0]",,,,"[1.0, 1.0155738012704307e-12]","[0.8531954884529114, 0.24306143820285797]","[0.7492793, 0.4615289, 2.2861786, 1.5567918, 1.4968363]",0.0,[1.4968363],"[0.0, -1.8234189, 2.2618997, 2.8152997, -2.6922312]",[-2.8936412],"[array([1.0000000e+00, 1.0155738e-12], dtype=float32), array([-0.48213962, -0.8760944 ], dtype=float32), array([ 0.99993753, -0.01117722], dtype=float32), array([-0.00263549,  0.99999654], dtype=float32), array([-0.9578454 , -0.28728426], dtype=float32)]","[array([ 9.968623e-06, -0.000000e+00], dtype=float32)]",[],[],[True]
2,2,Pursuers: 5 vs Evaders: 1,16,5487,adversary_1,non-active,"[-4.8213962e-01 -8.7609440e-01  6.4418530e-01  1.0174066e+00
  1.8727797e-01  7.2549736e-01 -1.0689488e-01  1.0811254e+00
 -1.9782749e+00  1.4582949e+00 -1.2149627e+00  4.9241681e-02
 -1.2637810e+00  3.5814592e-01  9.9686231e-06 -0.0000000e+00]","[0.0, 0.6589271891899147, 0.0, 1.0, 0.0]",,,,"[-0.48213961720466614, -0.876094400882721]","[0.6659175157546997, -0.482435941696167]","[0.7492793, 1.086397, 2.457681, 1.2159601, 1.3135489]",0.7492793,[1.3135489],"[1.3181738, 0.0, 1.6693498, 2.5063634, 3.1010854]",[2.8654408],"[array([1.0000000e+00, 1.0155738e-12], dtype=float32), array([-0.48213962, -0.8760944 ], dtype=float32), array([ 0.99993753, -0.01117722], dtype=float32), array([-0.00263549,  0.99999654], dtype=float32), array([-0.9578454 , -0.28728426], dtype=float32)]","[array([ 9.968623e-06, -0.000000e+00], dtype=float32)]",[],[],[True]
